title,price,sold_date,graded,grader,grade,auction,best_offer,shipping,seller,condition,item_url
Paul Molitor 1991 Fleer #591 Milwaukee Brewers FREE SHIPPING AutographDen,$0.99,"Sold Mar 14, 2026",N,,,N,N,$0.00,autographden,New,https://www.ebay.com/itm/277793082472
Paul Molitor 1991 Fleer #591 Brewers MLB READ FREE SHIPPING AutographDen,$0.55,"Sold Mar 14, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277787361585
Larry Walker 1991 Fleer #250 Montreal Expos MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 14, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277787358164
1991 Fleer - Factory Set Pro-Vision Barry Bonds #1,$3.99,"Sold Mar 14, 2026",N,,,N,N,$0.00,miami305vintage,New,https://www.ebay.com/itm/127723257148
"1991 Fleer - Ken Griffey Jr, Barry Bonds #710 Mariners Reds / Pirates Giants",$1.50,"Sold Mar 14, 2026",N,,,N,Y,$0.74,rknarr2,New,https://www.ebay.com/itm/298078126028
1991 Fleer Update #29 Dante Bichette - BB,$0.99,"Sold Mar 14, 2026",N,,,N,N,$1.50,1967dew,New,https://www.ebay.com/itm/326926640471
Bill Spiers 1991 Fleer #597 Brewers MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 14, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277787360025
Craig Biggio 1991 Fleer #499 Houston Astros MLB READ FREE SHIPPING AutographDen,$0.16,"Sold Mar 14, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397692786301
ULTRA FLEER TEAM BASEBALL KEN GRIFFEY JR SEATTLE MARINERS #4 EX/NM,$0.72,"Sold Mar 14, 2026",N,,,N,N,$10.76,instantreplay001,New,https://www.ebay.com/itm/205730166197
1991 Fleer #561 Bo Jackson,$1.99,"Sold Mar 14, 2026",N,,,N,N,$0.00,gsquared_collectibles,New,https://www.ebay.com/itm/297644939775
B2189- 1991 Ultra Baseball Card #s 1-250 +Rookies -You Pick- 15+ FREE US SHIP,$0.99,"Sold Mar 14, 2026",N,,,N,N,$1.09,richindeals7,New,https://www.ebay.com/itm/334613213735
John Smoltz 1991 Fleer #704 Atlanta Braves MLB READ FREE SHIPPING AutographDen,$0.11,"Sold Mar 14, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277787360027
1991 Fleer JOE PRICE Signed Card autograph auto ORIOLES RED SOX,$3.99,"Sold Mar 14, 2026",N,,,N,N,$0.72,bcrew41,New,https://www.ebay.com/itm/326396809309
1991 Fleer - All Star Team Barry Larkin #2,$0.99,"Sold Mar 14, 2026",N,,,Y,N,$1.50,gri8714,New,https://www.ebay.com/itm/336468047387
Mookie Wilson - Toronto Blue Jays (MLB) 1991 Fleer Ultra Baseball # 372 MT,$0.72,"Sold Mar 14, 2026",N,,,N,Y,$2.92,swashcollectables,New,https://www.ebay.com/itm/225704795799
1991 ULTRA UPDATE BASEBALL #U-93 LARRY WALKER PSA MINT 9,$9.00,"Sold Mar 14, 2026",Y,PSA,9,N,N,$4.50,123jacs,New,https://www.ebay.com/itm/226633517963
1991 Fleer #6 Jose Canseco Pro-Visions,$2.00,"Sold Mar 14, 2026",N,,,N,Y,$1.29,tixseller711,New,https://www.ebay.com/itm/267601818125
1991 FLEER #552 GEORGE BRETT ROYALS HOF PSA 10,$34.99,"Sold Mar 14, 2026",Y,PSA,10,N,N,$5.00,4_sharp_corners,New,https://www.ebay.com/itm/389729176326
Jose Canseco EX/NEAR MINT SHARP 1991 Fleer Pro Vision #7 of 12 Oakland Athletics,$1.65,"Sold Mar 14, 2026",N,,,Y,N,$1.32,he_929286,New,https://www.ebay.com/itm/389721576671
1991 FLEER #4 MARK MCGWIRE PRO-VISIONS OAKLAND ATHLETICS,$2.45,"Sold Mar 14, 2026",N,,,N,N,$0.00,dai_47793,New,https://www.ebay.com/itm/306803641192
1991 Fleer Pro Visions Baseball Cards - Set Break - You Pick Choose Your Card NM,$1.99,"Sold Mar 14, 2026",N,,,N,N,$0.74,jdgeneralstore,New,https://www.ebay.com/itm/205975405924
1991 Fleer Ken Griffey Jr. BAT.300 #450 PSA MINT 9,$13.99,"Sold Mar 14, 2026",Y,PSA,9,N,N,$5.00,frbar_6449,New,https://www.ebay.com/itm/225989339384
Don Mattingly PSA 9 Mint Yankees 1991 Fleer Pro Visions #11 - Free Shipping,$85.00,"Sold Mar 14, 2026",Y,PSA,9,N,Y,$0.00,table_rock_tech,New,https://www.ebay.com/itm/376991719131
1991 Fleer #623b Kirby Puckett Minnesota Twins,$2.39,"Sold Mar 14, 2026",N,,,N,Y,$0.00,lakebridgecards,New,https://www.ebay.com/itm/389663988243
1991 Ultra #8 Kirby Puckett Ultra Team (Ultra Gold) Minnesota Twins,$2.39,"Sold Mar 14, 2026",N,,,N,Y,$0.00,lakebridgecards,New,https://www.ebay.com/itm/389729760014
Mike Mussina 1991 Fleer Ultra ROOKIE CARD #U-4 Baltimore Orioles,$3.00,"Sold Mar 13, 2026",N,,,N,N,$1.50,lucianovinci7,New,https://www.ebay.com/itm/277725754606
San Francisco Giants Baseball Cards - Choose from 100s Quantity Discount Part 2,$1.99,"Sold Mar 13, 2026",N,,,N,N,$0.00,toomanycardz,New,https://www.ebay.com/itm/405813890170
Tom Glavine 1991 Fleer #689 Atlanta Braves MLB READ FREE SHIPPING AutographDen,$0.10,"Sold Mar 13, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277784737878
Kirby Puckett 1991 Score 100 Superstars #7! 2 Card Min! Read Desc!,$1.50,"Sold Mar 13, 2026",N,,,N,Y,$0.00,grayssportscardsinc,New,https://www.ebay.com/itm/377021033271
Brady Anderson 1991 Fleer #466 Orioles MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 13, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277784724985
Bill Spiers 1991 Fleer #597 Brewers MLB READ FREE SHIPPING AutographDen,$0.06,"Sold Mar 13, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397689293082
"1991 Fleer #710 Second Generation Ken Griffey, Jr / Barry Bonds Card 0201I",$1.99,"Sold Mar 13, 2026",N,,,N,Y,$0.89,1800gifts,New,https://www.ebay.com/itm/168197616385
1991 FLEER ULTRA UPDATE BASEBALL COMPLETE 120-CARD FACTORY SET W/ J. BAGWELL,$12.99,"Sold Mar 13, 2026",N,,,N,N,$0.00,e-me-2008,New,https://www.ebay.com/itm/177541193437
1991 Fleer Pro-Visions #5 Bo Jackson Royals,$4.99,"Sold Mar 13, 2026",N,,,N,N,$0.75,sjosing,New,https://www.ebay.com/itm/389554435725
1991 Fleer Update Baseball Factory Sealed!!,$9.49,"Sold Mar 13, 2026",N,,,N,N,$6.00,thofar_5241,New,https://www.ebay.com/itm/383964337877
Roger Clemens 1991 Fleer #10 Boston Red Sox MLB READ FREE SHIPPING AutographDen,$0.45,"Sold Mar 13, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277784738707
1991 Fleer Pro-Visions #9 Roger Clemens Card,$1.98,"Sold Mar 13, 2026",N,,,N,N,$0.00,cardboard.heroes,New,https://www.ebay.com/itm/277251871189
1991 Fleer Bo Jackson #5 Pro-Vision Insert Kansas City Royals SUPER CLEAN CARD,$2.25,"Sold Mar 13, 2026",N,,,N,Y,$1.32,cap_1756,New,https://www.ebay.com/itm/236685717353
Kenny Rogers 1991 Fleer #299 Texas Rangers MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 13, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397689291198
John Smoltz 1991 Fleer #704 Atlanta Braves MLB READ FREE SHIPPING AutographDen,$0.12,"Sold Mar 13, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277784738533
Alan Trammell 1991 Fleer #355 Detroit Tigers MLB READ FREE SHIPPING AutographDen,$0.11,"Sold Mar 13, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277784736603
KEN GRIFFEY JR. 1991 Fleer ALL-STAR TEAM INSERT Baseball Card SEATTLE MARINERS!,$1.29,"Sold Mar 13, 2026",N,,,Y,N,$2.99,abcane1926,New,https://www.ebay.com/itm/336469762859
"Cal Ripken, Jr. 1991 Fleer #490 Orioles MLB READ FREE SHIPPING AutographDen",$0.16,"Sold Mar 13, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397689295508
(7) Frank Thomas 1990 Leaf Rookie Card RC Topps Fleer Score 1991 Upper White Sox,$39.99,"Sold Mar 13, 2026",N,,,N,N,$0.00,,New,https://www.ebay.com/itm/306802108405
1991 Fleer #3 Jose Canseco World Series,$1.75,"Sold Mar 13, 2026",N,,,N,N,$0.00,garbangie121,New,https://www.ebay.com/itm/116989537725
1991 Fleer #4 Rickey Henderson World Series,$0.99,"Sold Mar 13, 2026",N,,,N,N,$0.50,focusedongaming,New,https://www.ebay.com/itm/296121349065
"Fleer Baseball Team Logo Sticker Singles (1987-1991) U Pick, 35 Cent Shipping!",$0.99,"Sold Mar 13, 2026",N,,,N,N,$0.35,g-goss,New,https://www.ebay.com/itm/144650864037
1985-1991 Fleer Baseball Team Logo Stickers / 2 STICKER ORDER MINIMUM,$0.99,"Sold Mar 13, 2026",N,,,N,N,$0.00,tyyo-32,New,https://www.ebay.com/itm/366226309575
Glenn Davis 1991 Fleer #505 Houston Astros MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 13, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397689292606
Gary Carter 1991 Fleer #258 Giants MLB READ FREE SHIPPING AutographDen,$0.11,"Sold Mar 13, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277784724312
1991 FLEER ULTRA #149 BO JACKSON PSA 8,$12.00,"Sold Mar 13, 2026",Y,PSA,8,Y,N,$5.99,psa,New,https://www.ebay.com/itm/117071690932
NOLAN RYAN Basball Cards - Base Cards & Inserts ***YOU PICK***,$0.99,"Sold Mar 13, 2026",N,,,N,N,$0.50,chesapeakeoc,New,https://www.ebay.com/itm/267529661195
1991 Fleer Pro-visions Factory Insert Set - Henderson Bonds Sandberg Stewart,$13.95,"Sold Mar 13, 2026",N,,,N,N,$1.50,zees-dvds,New,https://www.ebay.com/itm/117069791203
1991 Fleer - Rare Factory Set Pro-Vision Barry Bonds #1 - High Grade,$3.95,"Sold Mar 13, 2026",N,,,N,Y,$0.00,willo44,New,https://www.ebay.com/itm/389734211384
Lee Smith 1991 Fleer #645 Cardinals MLB READ FREE SHIPPING AutographDen,$0.14,"Sold Mar 13, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397689303332
1991 Fleer - Pro-Vision Eric Davis #10,$0.99,"Sold Mar 13, 2026",N,,,Y,N,$1.32,wiggly24,New,https://www.ebay.com/itm/336467295595
Barry Bonds 1991 Ultra Ultra Team (Ultra Gold) #1 Pittsburgh Pirates,$1.99,"Sold Mar 13, 2026",N,,,N,Y,$0.00,montereysportscards,New,https://www.ebay.com/itm/336108025382
1991 Fleer Pro-Visions Mark McGwire #4 PSA 8 NM-MT Oakland A’s,$24.99,"Sold Mar 13, 2026",Y,PSA,8,N,Y,$7.45,jenna_james,New,https://www.ebay.com/itm/336408038596
Jack Morris 1991 Fleer #343 Detroit Tigers MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 13, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277784740219
1991 Fleer - Pro-Vision Kirby Puckett #1 PSA 8,$20.00,"Sold Mar 13, 2026",Y,PSA,8,Y,N,$5.89,theemandog,New,https://www.ebay.com/itm/377014771581
Kirby Puckett 1991 Fleer #623 Twins MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 13, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277784737589
1991 Fleer - Ken Griffey Jr #450,$0.01,"Sold Mar 13, 2026",N,,,Y,N,$2.25,gcwater95,New,https://www.ebay.com/itm/377019102797
Andre Dawson 1991 Fleer #419 Chicago Cubs MLB READ FREE SHIPPING AutographDen,$0.11,"Sold Mar 13, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397689305181
Nolan Ryan 1991 Fleer Ultra Baseball Card # 355 I8030,$1.69,"Sold Mar 13, 2026",N,,,N,N,$0.00,ccoorryy,New,https://www.ebay.com/itm/287187605661
Shawon Dunston 1991 Fleer #420 Chicago Cubs MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 13, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277784727911
Randy Johnson 1991 Fleer #455 Mariners MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 13, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397689304352
"RYNE SANDBERG YOU PICK SEE SCANS OF EVERY CARD CUBS SUPERSTAR 100,S",$0.99,"Sold Mar 13, 2026",N,,,N,N,$0.99,uconnbob38,New,https://www.ebay.com/itm/166856945592
RICKEY HENDERSON 1991 FLEER PRO VISION #2...Ai App Graded At 7.75..PRISTINE!,$4.19,"Sold Mar 13, 2026",N,,,N,Y,$1.90,davanst-20,New,https://www.ebay.com/itm/365911953387
1991 Fleer Mark McGwire #4 Pro-Visions,$2.00,"Sold Mar 13, 2026",N,,,N,N,$1.32,enomalyecollectibles,New,https://www.ebay.com/itm/397475114479
1991 Fleer - Factory Set Pro-Vision Barry Bonds #1,$3.99,"Sold Mar 13, 2026",N,,,N,N,$0.00,timscards1979,New,https://www.ebay.com/itm/397697610238
Wade Boggs cards (1986-2024) Red Sox Yankees Rays,$0.99,"Sold Mar 13, 2026",N,,,N,N,$0.75,sjosing,New,https://www.ebay.com/itm/376508730694
Jose Oquendo 1991 Fleer #640 Cardinals MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 13, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277784727131
1991 Fleer - #709 Ryne Sandberg & Cecil Fielder - PSA 8 Near Mint-Mint/Auto 10,$40.00,"Sold Mar 13, 2026",Y,PSA,8,Y,N,$6.50,dbu13647,New,https://www.ebay.com/itm/127723948822
2024 Jersey Fusion 1991 Fleer Ulta Game Used Swatch Rickey Henderson,$11.49,"Sold Mar 13, 2026",N,,,Y,N,$1.49,all-things-sports-sux,New,https://www.ebay.com/itm/389709107079
Tim Raines 1991 Fleer #244 Montreal Expos MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 13, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277784736883
Carlton Fisk 1991 Fleer #118 White Sox MLB READ FREE SHIPPING AutographDen,$0.06,"Sold Mar 13, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277784735953
Bob Boone 1991 Fleer #551 Kansas City Royals MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 13, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397689292020
Edgar Martinez 1991 Fleer #457 Mariners MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 13, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397689304673
Tom Gordon 1991 Fleer #559 Royals MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 13, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277784727086
1991 Fleer ~ Rickey Henderson ~ 10 ~ Athletics,$0.99,"Sold Mar 13, 2026",N,,,N,Y,$0.74,ryanz_sportscardz_and_collectiblz,New,https://www.ebay.com/itm/206129492505
Matt Williams 1991 Fleer #276 Giants MLB READ FREE SHIPPING AutographDen,$0.16,"Sold Mar 13, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277784725988
1991 Fleer - Nolan Ryan #302 Texas Rangers,$1.00,"Sold Mar 13, 2026",N,,,N,N,$0.74,tdtrading0721,New,https://www.ebay.com/itm/397590202127
1991 Fleer - Mark McGwire #17,$0.99,"Sold Mar 13, 2026",N,,,N,Y,$0.74,juicyaverage12,New,https://www.ebay.com/itm/227221794495
1991 Fleer Randy Johnson #455,$0.99,"Sold Mar 13, 2026",N,,,N,N,$0.74,papajv33,New,https://www.ebay.com/itm/336470249243
Larry Walker 1991 Fleer #250 Montreal Expos MLB READ FREE SHIPPING AutographDen,$0.06,"Sold Mar 13, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277784725709
Jeff Schaefer Signed 1991 Fleer Update Card Auto Seattle Mariners Autograph COA,$5.99,"Sold Mar 13, 2026",N,,,N,N,$0.00,coasttocoastautos,New,https://www.ebay.com/itm/275968079082
1991 Fleer #713 Ryne Sandberg & Andre Dawson Both Hall Of Fame FREE SHIPPING,$1.51,"Sold Mar 13, 2026",N,,,N,N,$0.00,horsac,New,https://www.ebay.com/itm/236677598575
Chipper Jones Braves #1 Draft Pick Rookie 1991 Topps MLB Baseball Card #333 RC,$1.99,"Sold Mar 13, 2026",N,,,Y,N,$1.32,nocosportscardz,New,https://www.ebay.com/itm/168210996733
David Segui 1991 Fleer #492 Orioles MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 13, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277784727507
Rick Sutcliffe 1991 Fleer #434 Chicago Cubs MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 13, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397689290741
ERIC DAVIS 1991 FLEER WORLD SERIES '90 #1/8 CARD NEAR MINT CONDITION,$1.50,"Sold Mar 13, 2026",N,,,N,Y,$0.00,robxx46,New,https://www.ebay.com/itm/186359714323
Kevin Brown 1991 Fleer #282 Texas Rangers MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 13, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277784725868
Joe Girardi 1991 Fleer #421 Chicago Cubs MLB READ FREE SHIPPING AutographDen,$0.06,"Sold Mar 13, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397689292830
Barry Bonds 1991 Fleer #33 Pirates MLB READ FREE SHIPPING AutographDen,$0.26,"Sold Mar 13, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397689294838
1991 Fleer Pro-Visions Insert Ruben Sierra *** Card # 3 of 12 *** Rangers,$1.25,"Sold Mar 13, 2026",N,,,N,Y,$1.99,arod253,New,https://www.ebay.com/itm/174543440536
1991 Fleer Pro-Vision Baseball Card #3 Ruben Sierra,$0.99,"Sold Mar 13, 2026",N,,,N,N,$1.29,addicted.shopper.nj,New,https://www.ebay.com/itm/236353267571
1991 Fleer #4 Mark McGwire Pro-Visions,$1.99,"Sold Mar 13, 2026",N,,,N,N,$0.79,fliptilirip,New,https://www.ebay.com/itm/277758645410
1991 Fleer Ultra Team Fleer - Ken Griffey Jr #4 of 10 - L6 - Fast Shipping,$2.29,"Sold Mar 13, 2026",N,,,N,N,$0.00,gsflomarlinsmemorabilia,New,https://www.ebay.com/itm/168043484180
Benito Santiago 1991 Fleer #542 Padres MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 13, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397689293734
1991 Fleer - Pro-Vision Dwight Gooden #7,$1.87,"Sold Mar 13, 2026",N,,,N,Y,$0.00,peterboris3,New,https://www.ebay.com/itm/157731313276
Craig Biggio 1991 Fleer #499 Houston Astros MLB READ FREE SHIPPING AutographDen,$0.12,"Sold Mar 13, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397689304473
Danny Tartabull 1991 Fleer #572 Royals MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 13, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397689292672
"Second Generation Stars (Ken Griffey, Jr / Barry Bonds) 1991 Fleer #710 MLB READ",$0.80,"Sold Mar 13, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277784728648
1991 Fleer - Pro-Vision Eric Davis #10 PSA MINT 9 FREE SHIPPING,$75.00,"Sold Mar 13, 2026",Y,PSA,9,N,N,$0.00,scatpack,New,https://www.ebay.com/itm/306766104219
Bo Jackson 1991 Fleer Ultra #6 Ultra Team (Ultra Gold) Kansas City Royals,$2.95,"Sold Mar 13, 2026",N,,,N,Y,$1.39,cartescards,New,https://www.ebay.com/itm/356985557292
Dennis Eckersley 1991 Fleer #6 Athletics MLB READ FREE SHIPPING AutographDen,$0.06,"Sold Mar 13, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277784724348
Harold Baines 1991 Fleer #2 Athletics MLB READ FREE SHIPPING AutographDen,$0.11,"Sold Mar 13, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397689305682
Eddie Murray 1991 Fleer #214 Dodgers MLB READ FREE SHIPPING AutographDen,$0.11,"Sold Mar 13, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397689303059
1991 Ultra Update #U4 Mike Mussina Baltimore Orioles ROOKIE CARD,$0.73,"Sold Mar 13, 2026",N,,,N,Y,$10.83,frozen_heroes_sportscards,New,https://www.ebay.com/itm/254482537452
Dennis Martinez 1991 Fleer #238 Montreal Expos MLB READ FREE SHIP AutographDen,$0.01,"Sold Mar 13, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277784726467
1991 Fleer Ultra Update Mike Mussina #U-4 Mint HOF,$2.79,"Sold Mar 13, 2026",N,,,N,N,$0.74,emcee17140,New,https://www.ebay.com/itm/147200843713
1991 Ultra Update #U-4 RC Mike Mussina PSA 10 Gem Mint Rookie Card HOF,$49.99,"Sold Mar 13, 2026",Y,PSA,10,N,N,$6.95,jlock1111,New,https://www.ebay.com/itm/127731573200
1991 Fleer Ultra Mike Mussina Rookie card #U-4 NM FREE SHIPPING,$3.29,"Sold Mar 13, 2026",N,,,N,N,$0.00,red_507599,New,https://www.ebay.com/itm/404899100036
Greg Maddux 1991 Fleer #426 Chicago Cubs MLB READ FREE SHIPPING AutographDen,$0.06,"Sold Mar 13, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277784738661
Paul Molitor 1991 Fleer #591 Brewers MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 13, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277784736212
Bert Blyleven 1991 Fleer #308 Angels MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 13, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277784737758
1991 Fleer - Pro Vision Barry Bonds #1 Pirates,$3.49,"Sold Mar 13, 2026",N,,,Y,N,$0.99,amazingdeals_2010,New,https://www.ebay.com/itm/267596162360
Joe Carter 1991 Fleer #525 San Diego Padres MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 13, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277784735594
Marquis Grissom 1991 Fleer #234 Montreal Expos MLB READ FREE SHIP AutographDen,$0.06,"Sold Mar 13, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397689294014
Carlton Fisk 1991 Ultra #72 White Sox MLB READ FREE SHIPPING AutographDen,$0.06,"Sold Mar 13, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277784740259
1991 Fleer - Pro-Vision Bo Jackson #5,$20.00,"Sold Mar 13, 2026",N,,,N,Y,$4.85,thobur-5420,New,https://www.ebay.com/itm/317933040749
Craig Biggio 1991 Ultra #132 Houston Astros MLB READ FREE SHIPPING AutographDen,$0.17,"Sold Mar 13, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397689306224
1991 Fleer Team Logo Stickers Cincinnati Reds,$1.00,"Sold Mar 13, 2026",N,,,N,Y,$1.32,ourcrazyminifarm09,New,https://www.ebay.com/itm/256945479449
Jack McDowell 1991 Fleer #129 White Sox MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 13, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277784725494
Dave Winfield 1991 Fleer #329 Angels MLB READ FREE SHIPPING AutographDen,$0.06,"Sold Mar 13, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397689304080
Roberto Alomar 1991 Fleer #523 Padres MLB READ FREE SHIPPING AutographDen,$0.06,"Sold Mar 13, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277784736394
Terry Kennedy 1991 Fleer #263 Giants MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 13, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277784727193
RICKEY HENDERSON (1981-2021) / Pick Your Cards /Buy4+ Save20%,$0.99,"Sold Mar 13, 2026",N,,,N,N,$0.89,eclectic_eden,New,https://www.ebay.com/itm/175000190869
Mookie Wilson 1991 Fleer #192 Blue Jays MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 13, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277784727611
George Brett 1981 1986 1987 1988 1989 1990 1991 Fleer Baseball Cards,$0.99,"Sold Mar 13, 2026",N,,,Y,N,$2.00,canoodle96,New,https://www.ebay.com/itm/336466529498
1991 FLEER #623 KIRBY PUCKETT TWINS HOF PSA 10,$29.99,"Sold Aug 22, 2025",Y,PSA,10,N,N,$5.00,4_sharp_corners,New,https://www.ebay.com/itm/267365915458
1990 Fleer Super Star Specials #710 Ken Griffey Jr Barry Bonds Pirates Mariners,$2.00,"Sold Mar 13, 2026",N,,,N,N,$0.99,acrowsfeast,New,https://www.ebay.com/itm/177924752090
1991 Fleer Ken Griffey Jr. Bat .300 #450 PSA 10 GEM MINT HOF 💎,$69.99,"Sold Mar 13, 2026",Y,PSA,10,N,N,$8.50,dmaul83,New,https://www.ebay.com/itm/157691835555
1991 Fleer Baseball Singles #1-249. You Pick. NM,$0.99,"Sold Mar 13, 2026",N,,,N,N,$0.00,stingraycards,New,https://www.ebay.com/itm/176923676156
1991 Fleer Pro-Visions 12 card Insert Set*** Henderon / Sandberg**,$24.29,"Sold Mar 13, 2026",N,,,N,Y,$4.99,arod253,New,https://www.ebay.com/itm/174543440565
1991 Fleer Pro-Vision Jose Canseco #6 Insert Card - Oakland A’s - 6 of 12,$2.10,"Sold Mar 13, 2026",N,,,N,N,$0.74,volscanes4,New,https://www.ebay.com/itm/336473036755
1991 Fleer Baseball Insert Card #5 Bo Jackson Pro-Visions - Kansas City Royals,$3.25,"Sold Mar 13, 2026",N,,,N,N,$0.74,volscanes4,New,https://www.ebay.com/itm/236679859508
Ruben Sierra 1991 Fleer Baseball Pro-Visions Texas Rangers #3 - Insert 3 Of 10,$1.50,"Sold Mar 13, 2026",N,,,N,N,$0.74,volscanes4,New,https://www.ebay.com/itm/336473013577
Roger Clemens 1991 Fleer '91 Fleer All-Star Team #10 Boston Red Sox,$1.99,"Sold Mar 13, 2026",N,,,N,Y,$0.00,montereysportscards,New,https://www.ebay.com/itm/236626451085
1991 Fleer #7 Jose Rijo World Series,$1.75,"Sold Mar 13, 2026",N,,,N,Y,$0.00,garbangie121,New,https://www.ebay.com/itm/116989499644
1991 Ultra Update Juan Gonzalez Texas Rangers #U-55 Mint,$1.20,"Sold Mar 12, 2026",N,,,N,N,$0.74,emcee17140,New,https://www.ebay.com/itm/147200896817
