title,price,shipping,sold_date,seller,condition,item_url,image_url,graded,grader,grade,auction,best_offer,price_value,shipping_value,total_value,sold_date_value,listing_type,is_best_offer,is_graded,grader_norm,grade_value,card_number_guess
1991 Upper Deck #SP1 Michael Jordan,$12.26,$0.74,"Sold Mar 10, 2026",haferj1,New,https://www.ebay.com/itm/157738461300,https://i.ebayimg.com/images/g/sScAAeSwTvhpr25Z/s-l500.webp,N,,,N,Y,12.26,0.74,13.0,2026-03-10,bin,True,False,,,
1991 Upper Deck Michael Jordan SP1 Short Print Insert Chicago White Sox,$15.00,$5.07,"Sold Mar 10, 2026",cromecollectz,New,https://www.ebay.com/itm/298109079855,https://i.ebayimg.com/images/g/2p8AAeSwYOVpsMf3/s-l500.webp,N,,,N,Y,15.0,5.07,20.07,2026-03-10,bin,True,False,,,
1991 Upper Deck Michael Jordan #SP1 Short Print Insert Chicago White Sox - PSA 9,$99.99,$8.99,"Sold Mar 10, 2026",jefcarv_70,New,https://www.ebay.com/itm/377016576846,https://i.ebayimg.com/images/g/TvEAAeSwtiBprIP3/s-l500.webp,Y,PSA,9,N,N,99.99,8.99,108.98,2026-03-10,bin,False,True,PSA,9.0,
1991 Michael Jordan Upper Deck #SP1 Gem Mint 10 RC Rookie Chicago White Sox,$99.99,$0.00,"Sold Mar 10, 2026",gradedstuff,New,https://www.ebay.com/itm/317888499482,https://i.ebayimg.com/images/g/rUcAAeSwgIBpk49s/s-l500.webp,N,,,N,N,99.99,0.0,99.99,2026-03-10,bin,False,True,,10.0,
1991 Upper Deck Michael Jordan RC Baseball SP1 Chicago Rookie Corner Dings,$19.80,$1.00,"Sold Mar 10, 2026",craigstreasures,New,https://www.ebay.com/itm/117080291480,https://i.ebayimg.com/images/g/ZxwAAeSwW3RpsGu9/s-l500.webp,N,,,N,N,19.8,1.0,20.8,2026-03-10,bin,False,False,,,
Michael Jordan #SP1 - 1991 Upper Deck,$29.00,$0.00,"Sold Mar 10, 2026",marty-mcfly80,New,https://www.ebay.com/itm/327028044181,https://i.ebayimg.com/images/g/t~sAAeSwH4Rpp6xx/s-l500.webp,N,,,Y,N,29.0,0.0,29.0,2026-03-10,auction,False,False,,,
1991 Upper Deck #SP1 Michael Jordan PSA 9 Mint,$89.00,$5.99,"Sold Mar 10, 2026",gotbaseballcards,New,https://www.ebay.com/itm/257388220895,https://i.ebayimg.com/images/g/F4EAAeSwgE9ppgF2/s-l500.webp,Y,PSA,9,Y,N,89.0,5.99,94.99,2026-03-10,auction,False,True,PSA,9.0,
1991 Upper Deck Short Print Baseball #SP1 Michael Jordan Pre-Rookie Card RC,$13.50,$4.49,"Sold Mar 10, 2026",homeruncards.com,New,https://www.ebay.com/itm/127720821459,https://i.ebayimg.com/images/g/BOYAAeSwykppqep1/s-l500.webp,N,,,Y,N,13.5,4.49,17.99,2026-03-10,auction,False,False,,,
PSA MINT 1991 Upper Deck #SP1 Michael AIR JORDAN Graded **Mint** PSA 9,$148.00,$4.99,"Sold Mar 10, 2026",mrstyle0,New,https://www.ebay.com/itm/334271123544,https://i.ebayimg.com/images/g/b8EAAOSwGrhhy3XX/s-l500.webp,Y,PSA,9,N,Y,148.0,4.99,152.99,2026-03-10,bin,True,True,PSA,9.0,
1991 Upper Deck Michael Jordan Inserts #SP1 White Sox PSA 9,$85.00,$4.99,"Sold Mar 10, 2026",dcsports87,New,https://www.ebay.com/itm/127720496898,https://i.ebayimg.com/images/g/I5UAAeSwJ21pqa9N/s-l500.webp,Y,PSA,9,Y,N,85.0,4.99,89.99,2026-03-10,auction,False,True,PSA,9.0,
1991 Upper Deck Michael Jordan Inserts #SP1 White Sox PSA 8,$26.01,$4.99,"Sold Mar 10, 2026",dcsports87,New,https://www.ebay.com/itm/377011433828,https://i.ebayimg.com/images/g/mxQAAeSwFENpqa8O/s-l500.webp,Y,PSA,8,Y,N,26.01,4.99,31.0,2026-03-10,auction,False,True,PSA,8.0,
1991 Upper Deck Michael Jordan Inserts #SP1 White Sox PSA 8,$33.00,$4.99,"Sold Mar 10, 2026",dcsports87,New,https://www.ebay.com/itm/127720496856,https://i.ebayimg.com/images/g/bjsAAeSwfyppqa-K/s-l500.webp,Y,PSA,8,Y,N,33.0,4.99,37.99,2026-03-10,auction,False,True,PSA,8.0,
1991 Upper Deck Michael Jordan Inserts #SP1 White Sox PSA 8,$37.00,$4.99,"Sold Mar 10, 2026",dcsports87,New,https://www.ebay.com/itm/377011433711,https://i.ebayimg.com/images/g/cvMAAeSwNC1pqa7S/s-l500.webp,Y,PSA,8,Y,N,37.0,4.99,41.99,2026-03-10,auction,False,True,PSA,8.0,
1991 Upper Deck Short Print Michael Jordan #SP1 HOF Chicago White Sox,$18.00,$3.00,"Sold Mar 10, 2026",shugey,New,https://www.ebay.com/itm/336462411176,https://i.ebayimg.com/images/g/HSUAAeSwxbxpp48s/s-l500.webp,N,,,Y,N,18.0,3.0,21.0,2026-03-10,auction,False,False,,,
1991 Upper Deck Michael Jordan Rookie SP1!!!!!,$12.00,$1.00,"Sold Mar 10, 2026",powernineinkllc,New,https://www.ebay.com/itm/358310134054,https://i.ebayimg.com/images/g/494AAeSwMWJpsDWZ/s-l500.webp,N,,,N,N,12.0,1.0,13.0,2026-03-10,bin,False,False,,,
1991 UPPER DECK #SP1 MICHAEL JORDAN WHITE SOX PSA 8,$40.00,$5.00,"Sold Mar 10, 2026",4_sharp_corners,New,https://www.ebay.com/itm/267592101099,https://i.ebayimg.com/images/g/1x0AAeSwYsBppcPg/s-l500.webp,Y,PSA,8,Y,N,40.0,5.0,45.0,2026-03-10,auction,False,True,PSA,8.0,
1991 Upper Deck MICHAEL JORDAN #SP1 PSA 5 EX,$28.77,$8.00,"Sold Mar 10, 2026",rich37327,New,https://www.ebay.com/itm/235344853578,https://i.ebayimg.com/images/g/wY4AAOSwmStk2AUM/s-l500.webp,Y,PSA,5,N,N,28.77,8.0,36.77,2026-03-10,bin,False,True,PSA,5.0,
Upper Deck 1991 Short Print Michael Jordan #SP1 PSA Baseball Trading Card,$50.00,$5.07,"Sold Mar 10, 2026",ban4014,New,https://www.ebay.com/itm/287191452582,https://i.ebayimg.com/images/g/1-gAAeSwBf9pr0jn/s-l500.webp,N,,,N,N,50.0,5.07,55.07,2026-03-10,bin,False,True,PSA,,
MICHAEL JORDAN 1991 Upper Deck Rookie RC #SP1 Chicago White Sox Bulls,$34.00,$5.07,"Sold Mar 10, 2026",rookiesportscards,New,https://www.ebay.com/itm/137067455544,https://i.ebayimg.com/images/g/WlwAAeSw~IhpnYzn/s-l500.webp,N,,,N,Y,34.0,5.07,39.07,2026-03-10,bin,True,False,,,
1991 Upper Deck - Short Print Michael Jordan #SP1,$22.00,$5.20,"Sold Mar 10, 2026",lewi6780,New,https://www.ebay.com/itm/236674396415,https://i.ebayimg.com/images/g/FHAAAeSwIY9prKd9/s-l500.webp,N,,,N,Y,22.0,5.2,27.2,2026-03-10,bin,True,False,,,
1991 Upper Deck - Short Print Michael Jordan #SP1 Perfect Card PSA 9 At Least,$25.85,$3.99,"Sold Mar 10, 2026",pappas8622,New,https://www.ebay.com/itm/188117850760,https://i.ebayimg.com/images/g/RfwAAeSw0v1pp2qi/s-l500.webp,Y,PSA,9,Y,N,25.85,3.99,29.84,2026-03-10,auction,False,True,PSA,9.0,
1991 Upper Deck Michael Jordan SP1 PSA 9,$98.00,$5.45,"Sold Mar 10, 2026",teach3jbd,New,https://www.ebay.com/itm/137091812067,https://i.ebayimg.com/images/g/InYAAeSw2Itpp2i7/s-l500.webp,Y,PSA,9,Y,N,98.0,5.45,103.45,2026-03-10,auction,False,True,PSA,9.0,
1991 Upper Deck MICHAEL JORDAN Baseball #sp1 PSA 9 - MINT,$95.00,$0.00,"Sold Mar 10, 2026",drexelny,New,https://www.ebay.com/itm/266422439339,https://i.ebayimg.com/images/g/e2IAAOSwJdFiUeWG/s-l500.webp,Y,PSA,9,N,N,95.0,0.0,95.0,2026-03-10,bin,False,True,PSA,9.0,
1991 Upper Deck - Short Print Michael Jordan #SP1 PSA 7,$21.50,$5.07,"Sold Mar 10, 2026",rbree,New,https://www.ebay.com/itm/327030711546,https://i.ebayimg.com/images/g/NlgAAeSwQmppqf4-/s-l500.webp,Y,PSA,7,Y,N,21.5,5.07,26.57,2026-03-10,auction,False,True,PSA,7.0,
1991 Upper Deck Michael Jordan #SP1 Baseball Rookie PSA 5 White Sox Bulls E1,$29.99,$0.00,"Sold Mar 10, 2026",jawasjunkyard,New,https://www.ebay.com/itm/227192729836,https://i.ebayimg.com/images/g/aC0AAeSwpAppejgU/s-l500.webp,Y,PSA,5,N,Y,29.99,0.0,29.99,2026-03-10,bin,True,True,PSA,5.0,E1
1991 Upper Deck Michael Jordan SP1 Rookie RC Baseball PSA 6 Centered Fresh Grade,$23.99,$5.45,"Sold Mar 10, 2026",vtballr72,New,https://www.ebay.com/itm/298099596896,https://i.ebayimg.com/images/g/jZEAAeSwF~FprNGz/s-l500.webp,Y,PSA,6,N,N,23.99,5.45,29.44,2026-03-10,bin,False,True,PSA,6.0,
1991 Upper Deck - Short Print Michael Jordan #SP1,$18.50,$5.52,"Sold Mar 10, 2026",happybunbuncards,New,https://www.ebay.com/itm/406750992986,https://i.ebayimg.com/images/g/cOkAAeSwUjNprxnt/s-l500.webp,N,,,N,N,18.5,5.52,24.02,2026-03-10,bin,False,False,,,
1991 Upper Deck - Short Print Michael Jordan #SP1,$61.00,$5.95,"Sold Mar 10, 2026",on_the_black,New,https://www.ebay.com/itm/317950248861,https://i.ebayimg.com/images/g/QDQAAeSw3Vtpp0Yx/s-l500.webp,N,,,Y,N,61.0,5.95,66.95,2026-03-10,auction,False,False,,,
🔥MINT 1991 Upper Deck #SP1 MICHAEL JORDAN - HGA 9 Chicago White Sox Baseball 🔥,$59.90,$5.00,"Sold Mar 10, 2026",decham3750,New,https://www.ebay.com/itm/306756847952,https://i.ebayimg.com/images/g/gsMAAeSwZUpph-PB/s-l500.webp,Y,HGA,9,N,Y,59.9,5.0,64.9,2026-03-10,bin,True,True,,9.0,
1991 Upper Deck Baseball Michael Jordan #SP1 PSA 9 MINT Chicago White Sox Bulls,$150.00,$7.95,"Sold Mar 10, 2026",rwb0169,New,https://www.ebay.com/itm/286926099797,https://i.ebayimg.com/images/g/mqEAAeSwl2dpD769/s-l500.webp,Y,PSA,9,N,Y,150.0,7.95,157.95,2026-03-10,bin,True,True,PSA,9.0,
1991 Upper Deck - Michael Jordan #SP1 PSA 8 Chicago Bulls HOF White Sox RC,$34.00,$5.52,"Sold Mar 10, 2026",skyline-5491,New,https://www.ebay.com/itm/206108319555,https://i.ebayimg.com/images/g/K9IAAeSw-9VpWpKv/s-l500.webp,Y,PSA,8,Y,N,34.0,5.52,39.52,2026-03-10,auction,False,True,PSA,8.0,
1991 Upper Deck Michael Jordan Rookie SP1!!,$12.00,$1.00,"Sold Mar 10, 2026",powernineinkllc,New,https://www.ebay.com/itm/358310130249,https://i.ebayimg.com/images/g/EOkAAeSwsGZpsDTN/s-l500.webp,N,,,N,N,12.0,1.0,13.0,2026-03-10,bin,False,False,,,
1991 Upper Deck - Short Print Michael Jordan #SP1,$19.50,$5.20,"Sold Mar 10, 2026",bcg_cards,New,https://www.ebay.com/itm/377022095680,https://i.ebayimg.com/images/g/QLIAAeSwnahprfQx/s-l500.webp,N,,,N,N,19.5,5.2,24.7,2026-03-10,bin,False,False,,,
1991 Upper Deck - Short Print Michael Jordan #SP1 PSA 8,$39.99,$5.20,"Sold Mar 10, 2026",snooch95,New,https://www.ebay.com/itm/236634203718,https://i.ebayimg.com/images/g/kh4AAeSwLdZpjycT/s-l500.webp,Y,PSA,8,N,N,39.99,5.2,45.19,2026-03-10,bin,False,True,PSA,8.0,
1990 Upper Deck MICHAEL JORDAN Baseball Rookie Card #SP1 RC Chicago White Sox NM,$25.00,$5.07,"Sold Mar 10, 2026",boss_cards8,New,https://www.ebay.com/itm/366149986937,https://i.ebayimg.com/images/g/d4UAAeSwmgJpdl23/s-l500.webp,N,,,N,Y,25.0,5.07,30.07,2026-03-10,bin,True,False,,,
Upper Deck 1991 Michael Jordan Short Print Insert SP1 PSA 9 Chicago White Sox,$100.00,$5.07,"Sold Mar 9, 2026",texashogman2025,New,https://www.ebay.com/itm/188125444033,https://i.ebayimg.com/images/g/XZ8AAeSwk6Bpqjlr/s-l500.webp,Y,PSA,9,N,N,100.0,5.07,105.07,2026-03-09,bin,False,True,PSA,9.0,
1991 Upper Deck #SP1 Michael Jordan ROOKIE RC PSA 9 Graded Baseball Card Insert,$100.00,$5.45,"Sold Mar 9, 2026",theconzo,New,https://www.ebay.com/itm/397686163448,https://i.ebayimg.com/images/g/zQ8AAeSwIQVprE0g/s-l500.webp,Y,PSA,9,N,N,100.0,5.45,105.45,2026-03-09,bin,False,True,PSA,9.0,
1991 Upper Deck Baseball - Short Print Michael Jordan GOAT #SP1 PSA 8 NM-MT,$40.00,$5.65,"Sold Mar 9, 2026",petes_sportscards,New,https://www.ebay.com/itm/306347100133,https://i.ebayimg.com/images/g/V5YAAeSwfh9oQX1I/s-l500.webp,Y,PSA,8,N,N,40.0,5.65,45.65,2026-03-09,bin,False,True,PSA,8.0,
1991 Upper Deck - Short Print Michael Jordan #SP1,$19.95,$5.52,"Sold Feb 20, 2026",evergreenexchangeco,New,https://www.ebay.com/itm/137046705434,https://i.ebayimg.com/images/g/OxwAAeSw5qJplP4k/s-l500.webp,N,,,N,N,19.95,5.52,25.47,2026-02-20,bin,False,False,,,
1991 Upper Deck Short Print Michael Jordan #SP1 HOF EX+ / NM RARE,$21.39,$5.59,"Sold Mar 9, 2026",johnnyb8634,New,https://www.ebay.com/itm/267594666502,https://i.ebayimg.com/images/g/vt0AAeSwUEdpqPjq/s-l500.webp,N,,,Y,N,21.39,5.59,26.98,2026-03-09,auction,False,False,,,
1991 Upper Deck #SP1 MICHAEL JORDAN Baseball RC * SP,$12.02,$13.09,"Sold Mar 9, 2026",crackerjack_stadium,New,https://www.ebay.com/itm/236665200316,https://i.ebayimg.com/images/g/1UIAAeSwlXNppjf-/s-l500.webp,N,,,Y,N,12.02,13.09,25.11,2026-03-09,auction,False,False,,,
Michael Jordan 1991 Upper Deck Baseball SP1 • PSA 8 Chicago White Sox Rookie,$22.59,$14.57,"Sold Mar 9, 2026",raxa,New,https://www.ebay.com/itm/257388504504,https://i.ebayimg.com/images/g/CLEAAeSwIM5ppj3v/s-l500.webp,Y,PSA,8,Y,N,22.59,14.57,37.16,2026-03-09,auction,False,True,PSA,8.0,
1991 Upper Deck: #SP1 Michael Jordan RC NM-MT OR BETTER,$36.00,$4.95,"Sold Mar 9, 2026",gregmorrismodern,New,https://www.ebay.com/itm/366232831154,https://i.ebayimg.com/images/g/eg8AAeSwLAVpobIh/s-l500.webp,N,,,Y,N,36.0,4.95,40.95,2026-03-09,auction,False,False,,,
1991 Upper Deck: #SP1 Michael Jordan RC NR-MINT,$29.00,$4.95,"Sold Mar 9, 2026",gregmorrismodern,New,https://www.ebay.com/itm/366232831137,https://i.ebayimg.com/images/g/eLQAAeSwB7ZpobIh/s-l500.webp,N,,,Y,N,29.0,4.95,33.95,2026-03-09,auction,False,False,,,
1991 Upper Deck: #SP1 Michael Jordan RC NR-MINT,$33.51,$4.95,"Sold Mar 9, 2026",gregmorrismodern,New,https://www.ebay.com/itm/366232831104,https://i.ebayimg.com/images/g/e3kAAeSwpVdpobIh/s-l500.webp,N,,,Y,N,33.51,4.95,38.46,2026-03-09,auction,False,False,,,
1991 Upper Deck MICHAEL JORDAN Baseball #sp1 PSA 9 - MINT,$95.00,$0.00,"Sold Mar 9, 2026",drexelny,New,https://www.ebay.com/itm/266422439392,https://i.ebayimg.com/images/g/M9QAAOSwHRpiUefk/s-l500.webp,Y,PSA,9,N,N,95.0,0.0,95.0,2026-03-09,bin,False,True,PSA,9.0,
1991 Upper Deck UD Michael Jordan #SP1 Rookie Baseball Card PSA 9 Mint,$89.99,$5.99,"Sold Mar 9, 2026",tiny28270,New,https://www.ebay.com/itm/117062783063,https://i.ebayimg.com/images/g/XrsAAeSwwhppo3LF/s-l500.webp,Y,PSA,9,N,N,89.99,5.99,95.98,2026-03-09,bin,False,True,PSA,9.0,
1991 Upper Deck - Short Print Michael Jordan #SP1 No Hologram,$19.00,$1.32,"Sold Mar 9, 2026",mjfan23,New,https://www.ebay.com/itm/317966900786,https://i.ebayimg.com/images/g/HMMAAeSwCGpprAU0/s-l500.webp,N,,,N,N,19.0,1.32,20.32,2026-03-09,bin,False,False,,,
1991 Upper Deck - Michael Jordan #SP1,$17.38,$1.32,"Sold Mar 9, 2026",adoll_7790,New,https://www.ebay.com/itm/137085609917,https://i.ebayimg.com/images/g/jwEAAeSwoDtppNlB/s-l500.webp,N,,,Y,N,17.38,1.32,18.7,2026-03-09,auction,False,False,,,
Upper Deck 1991 Michael Jordan SP1 Short Print Chicago White Sox,$19.99,$1.32,"Sold Mar 9, 2026",cjrainey2k,New,https://www.ebay.com/itm/168208113635,https://i.ebayimg.com/images/g/mtIAAeSwSsJpqcE-/s-l500.webp,N,,,N,N,19.99,1.32,21.31,2026-03-09,bin,False,False,,,
1991 Upper Deck Michael Jordan- #SP1 - PSA 8 NM-MT,$35.00,$5.45,"Sold Mar 9, 2026",con988865,New,https://www.ebay.com/itm/177810671083,https://i.ebayimg.com/images/g/rDwAAeSwqixpd9qt/s-l500.webp,Y,PSA,8,N,N,35.0,5.45,40.45,2026-03-09,bin,False,True,PSA,8.0,
1991 Upper Deck - Short Print Michael Jordan #SP1,$19.00,$5.52,"Sold Mar 9, 2026",mambacards24-8,New,https://www.ebay.com/itm/236674843699,https://i.ebayimg.com/images/g/PJcAAeSwdWNprQ1v/s-l500.webp,N,,,N,N,19.0,5.52,24.52,2026-03-09,bin,False,False,,,
MICHAEL JORDAN 1991 Upper Deck #SP1 Chicago White Sox SGC 8.5,$33.77,$5.52,"Sold Mar 9, 2026",thechosenone249,New,https://www.ebay.com/itm/287189397836,https://i.ebayimg.com/images/g/OikAAeSwyG9prfif/s-l500.webp,Y,SGC,8.5,N,N,33.77,5.52,39.29,2026-03-09,bin,False,True,SGC,8.5,
1991 Upper Deck Michael Jordan RC Baseball SP1 Chicago Rookie,$19.49,$1.32,"Sold Mar 9, 2026",invmic8,New,https://www.ebay.com/itm/168206490464,https://i.ebayimg.com/images/g/SaYAAeSwL4ppqOtZ/s-l500.webp,N,,,N,N,19.49,1.32,20.81,2026-03-09,bin,False,False,,,
1991 Upper Deck - Short Print Michael Jordan #SP1,$19.99,$1.32,"Sold Mar 9, 2026",franbo159,New,https://www.ebay.com/itm/188131924069,https://i.ebayimg.com/images/g/dicAAeSw~zhprI4S/s-l500.webp,N,,,N,N,19.99,1.32,21.31,2026-03-09,bin,False,False,,,
1991 Upper Deck Short Print Michael Jordan SP1 Insert PSA 8 White Sox MLB,$30.51,$5.45,"Sold Mar 9, 2026",carreraboys-collectables,New,https://www.ebay.com/itm/366240655678,https://i.ebayimg.com/images/g/wX4AAeSwRgFppcjY/s-l500.webp,Y,PSA,8,Y,N,30.51,5.45,35.96,2026-03-09,auction,False,True,PSA,8.0,
1991 Upper Deck - Short Print Michael Jordan #SP1,$19.99,$1.32,"Sold Mar 9, 2026",carddawg92,New,https://www.ebay.com/itm/366248746661,https://i.ebayimg.com/images/g/5WYAAeSwMD1pqeTa/s-l500.webp,N,,,N,N,19.99,1.32,21.31,2026-03-09,bin,False,False,,,
1991 UPPER DECK #SP1 MICHAEL JORDAN CHICAGO WHITE SOX BASEBALL CARD PSA 8 NM/MT,$60.00,$5.00,"Sold Mar 9, 2026",r.c.means,New,https://www.ebay.com/itm/157309351447,https://i.ebayimg.com/images/g/frYAAeSwR6BowLKE/s-l500.webp,Y,PSA,8,N,N,60.0,5.0,65.0,2026-03-09,bin,False,True,PSA,8.0,
1991 Upper Deck - Short Print Michael Jordan #SP1 W/ Crease Otherwise Nice,$5.50,$5.82,"Sold Mar 9, 2026",vintagewatchhunter,New,https://www.ebay.com/itm/267592004705,https://i.ebayimg.com/images/g/T88AAeSwd0lpmzrB/s-l500.webp,N,,,Y,N,5.5,5.82,11.32,2026-03-09,auction,False,False,,,
1991 Upper Deck - Short Print Michael Jordan #SP1 CGC 9,$55.00,$5.20,"Sold Mar 9, 2026",dkcards116,New,https://www.ebay.com/itm/397678483968,https://i.ebayimg.com/images/g/L68AAeSwezhpqYj5/s-l500.webp,Y,CGC,9,N,Y,55.0,5.2,60.2,2026-03-09,bin,True,True,CGC,9.0,
1991 Upper Deck Michael Jordan #SP1 Chicago White Sox HOF Baseball Card,$21.85,$5.09,"Sold Mar 9, 2026",bastou734,New,https://www.ebay.com/itm/298061933065,https://i.ebayimg.com/images/g/c2YAAeSwqVVpnZbr/s-l500.webp,N,,,N,N,21.85,5.09,26.94,2026-03-09,bin,False,False,,,
Upper Deck 1991 Michael Jordan SP1,$18.22,$14.16,"Sold Mar 8, 2026",thecardcastle,New,https://www.ebay.com/itm/136340958643,https://i.ebayimg.com/images/g/RBoAAeSwLaNopOLc/s-l500.webp,N,,,N,N,18.22,14.16,32.38,2026-03-08,bin,False,False,,,
1991 Upper Deck - Short Print Michael Jordan #SP1,$23.99,$4.99,"Sold Mar 8, 2026",bu_746256,New,https://www.ebay.com/itm/317931083484,https://i.ebayimg.com/images/g/C6sAAeSweqhpoZwY/s-l500.webp,N,,,N,N,23.99,4.99,28.98,2026-03-08,bin,False,False,,,
1991 Upper Deck #SP1 Michael Jordan PSA 8 NM-MT,$29.99,$7.55,"Sold Mar 8, 2026",adhop86,New,https://www.ebay.com/itm/366244604047,https://i.ebayimg.com/images/g/R7QAAeSwXPppgr2F/s-l500.webp,Y,PSA,8,Y,N,29.99,7.55,37.54,2026-03-08,auction,False,True,PSA,8.0,
1991 Upper Deck Short Print Michael Jordan #SP1 PSA10 Gem Mint,$900.00,$5.16,"Sold Mar 8, 2026",romkk7,New,https://www.ebay.com/itm/188111470364,https://i.ebayimg.com/images/g/hkIAAeSweypppRKF/s-l500.webp,Y,PSA,10,Y,N,900.0,5.16,905.16,2026-03-08,auction,False,True,PSA,10.0,
1991 Upper Deck Michael Jordan Rookie RC Baseball PSA 8 Centered Fresh Grade! 🔥,$39.99,$5.45,"Sold Mar 8, 2026",vtballr72,New,https://www.ebay.com/itm/298101574680,https://i.ebayimg.com/images/g/tGYAAeSw8EtprbR9/s-l500.webp,Y,PSA,8,N,Y,39.99,5.45,45.44,2026-03-08,bin,True,True,PSA,8.0,
1991 Upper Deck - Short Print Michael Jordan #SP1,$18.50,$5.89,"Sold Mar 8, 2026",zemog4,New,https://www.ebay.com/itm/327025121990,https://i.ebayimg.com/images/g/Lb0AAeSwlpdpnxME/s-l500.webp,N,,,Y,N,18.5,5.89,24.39,2026-03-08,auction,False,False,,,
1991 Upper Deck Short Print Michael Jordan #SP1 SGC 9.5 MINT+,$135.00,$6.00,"Sold Mar 8, 2026",skg1,New,https://www.ebay.com/itm/277779831664,https://i.ebayimg.com/images/g/gdcAAeSwn1RppGxP/s-l500.webp,Y,SGC,9.5,N,N,135.0,6.0,141.0,2026-03-08,bin,False,True,SGC,9.5,
MICHAEL JORDAN 1991 UPPER DECK BASEBALL SP1 CHICAGO WHITE SOX SP PSA 9 MINT,$89.00,$6.00,"Sold Mar 8, 2026",bigboydsportscards3,New,https://www.ebay.com/itm/397655530823,https://i.ebayimg.com/images/g/akUAAeSwKoFpoQtl/s-l500.webp,Y,PSA,9,Y,N,89.0,6.0,95.0,2026-03-08,auction,False,True,PSA,9.0,
Michael Jordan #SP1 RC 1991 Upper Deck Chicago White Sox SP 🔥NM+/SHARP🔥 (B),$34.99,$8.75,"Sold Mar 8, 2026",tskhits,New,https://www.ebay.com/itm/147192376910,https://i.ebayimg.com/images/g/0kAAAeSwO1hprb1d/s-l500.webp,N,,,N,Y,34.99,8.75,43.74,2026-03-08,bin,True,False,,,
1991 Upper Deck - Short Print Michael Jordan #SP1 Hot hot hot 🔥,$19.67,$12.38,"Sold Mar 8, 2026",stelaf-68,New,https://www.ebay.com/itm/317883627903,https://i.ebayimg.com/images/g/WsMAAeSwNwtpkdoC/s-l500.webp,N,,,N,N,19.67,12.38,32.05,2026-03-08,bin,False,False,,,
1991 UD #SP1 MICHAEL JORDAN PSA 8,$31.00,$5.99,"Sold Mar 8, 2026",psa,New,https://www.ebay.com/itm/117062935017,https://i.ebayimg.com/images/g/yYgAAeSw50Npo4hM/s-l500.webp,Y,PSA,8,Y,N,31.0,5.99,36.99,2026-03-08,auction,False,True,PSA,8.0,
1991 UD #SP1 MICHAEL JORDAN PSA 6,$18.23,$5.99,"Sold Mar 8, 2026",psa,New,https://www.ebay.com/itm/298064116846,https://i.ebayimg.com/images/g/MmsAAeSwqqFpnnAw/s-l500.webp,Y,PSA,6,Y,N,18.23,5.99,24.22,2026-03-08,auction,False,True,PSA,6.0,
Upper Deck Michael Jordan #SP1 Chicago White Sox Short Print Baseball 1991,$15.00,$1.32,"Sold Mar 8, 2026",pjf-23,New,https://www.ebay.com/itm/306810671802,https://i.ebayimg.com/images/g/l04AAeSwcQFprdHv/s-l500.webp,N,,,Y,N,15.0,1.32,16.32,2026-03-08,auction,False,False,,,
1991 UD #SP1 MICHAEL JORDAN PSA 8,$32.23,$5.99,"Sold Mar 8, 2026",psa,New,https://www.ebay.com/itm/298076231563,https://i.ebayimg.com/images/g/scYAAeSw96ppo4kC/s-l500.webp,Y,PSA,8,Y,N,32.23,5.99,38.22,2026-03-08,auction,False,True,PSA,8.0,
1991 Upper Deck Michael Jordan Inserts #SP1 White Sox,$21.50,$4.99,"Sold Mar 8, 2026",dcsports87,New,https://www.ebay.com/itm/377006409533,https://i.ebayimg.com/images/g/D5IAAeSw~dxppw0U/s-l500.webp,N,,,Y,N,21.5,4.99,26.49,2026-03-08,auction,False,False,,,
1991 Upper Deck MICHAEL JORDAN BASEBALL ROOKIE CARD “SWINGING” WHITE SOX SP1,$30.00,$0.00,"Sold Mar 8, 2026",sedona_sky_sports_cards,New,https://www.ebay.com/itm/317926232777,https://i.ebayimg.com/images/g/l6IAAeSwNy9pn~4U/s-l500.webp,N,,,Y,N,30.0,0.0,30.0,2026-03-08,auction,False,False,,,
1991 UD #SP1 MICHAEL JORDAN PSA 8,$30.51,$5.99,"Sold Mar 8, 2026",psa,New,https://www.ebay.com/itm/117056052752,https://i.ebayimg.com/images/g/LsEAAeSwiRtpnm9y/s-l500.webp,Y,PSA,8,Y,N,30.51,5.99,36.5,2026-03-08,auction,False,True,PSA,8.0,
1991 UPPER DECK #SP1 MICHAEL JORDAN PSA 10,$889.00,$5.99,"Sold Mar 8, 2026",psa,New,https://www.ebay.com/itm/117056052771,https://i.ebayimg.com/images/g/hkEAAeSwOSVpnm~u/s-l500.webp,Y,PSA,10,Y,N,889.0,5.99,894.99,2026-03-08,auction,False,True,PSA,10.0,
1991 UD #SP1 MICHAEL JORDAN PSA 9,$81.00,$5.99,"Sold Mar 8, 2026",psa,New,https://www.ebay.com/itm/117054082085,https://i.ebayimg.com/images/g/vdEAAeSwsA1pnOF~/s-l500.webp,Y,PSA,9,Y,N,81.0,5.99,86.99,2026-03-08,auction,False,True,PSA,9.0,
1991 Upper Deck Baseball #SP1 MICHAEL JORDAN PSA 10 Gem Mint Insert White Sox,$912.00,$7.00,"Sold Mar 8, 2026",junk_in_our_trunk,New,https://www.ebay.com/itm/376999241443,https://i.ebayimg.com/images/g/K6EAAeSwE01po17z/s-l500.webp,Y,PSA,10,Y,N,912.0,7.0,919.0,2026-03-08,auction,False,True,PSA,10.0,
