title,price,shipping,sold_date,seller,condition,item_url,graded,grader,grade,auction,best_offer,price_value,shipping_value,total_value,sold_date_value,listing_type,is_best_offer,is_graded,grader_norm,grade_value,card_number_guess
Craig Biggio 1991 Fleer #499 Houston Astros MLB READ FREE SHIPPING AutographDen,$0.12,$0.00,"Sold Mar 13, 2026",autographden,New,https://www.ebay.com/itm/397689304473,N,,,Y,N,0.12,0.0,0.12,2026-03-13,auction,False,False,,,499
Danny Tartabull 1991 Fleer #572 Royals MLB READ FREE SHIPPING AutographDen,$0.01,$0.00,"Sold Mar 13, 2026",autographden,New,https://www.ebay.com/itm/397689292672,N,,,Y,N,0.01,0.0,0.01,2026-03-13,auction,False,False,,,572
"Second Generation Stars (Ken Griffey, Jr / Barry Bonds) 1991 Fleer #710 MLB READ",$0.80,$0.00,"Sold Mar 13, 2026",autographden,New,https://www.ebay.com/itm/277784728648,N,,,Y,N,0.8,0.0,0.8,2026-03-13,auction,False,True,,,710
1991 Fleer - Pro-Vision Eric Davis #10 PSA MINT 9 FREE SHIPPING,$75.00,$0.00,"Sold Mar 13, 2026",scatpack,New,https://www.ebay.com/itm/306766104219,Y,PSA,9,N,N,75.0,0.0,75.0,2026-03-13,bin,False,True,PSA,9.0,
Bo Jackson 1991 Fleer Ultra #6 Ultra Team (Ultra Gold) Kansas City Royals,$2.95,$1.39,"Sold Mar 13, 2026",cartescards,New,https://www.ebay.com/itm/356985557292,N,,,N,Y,2.95,1.39,4.34,2026-03-13,bin,True,False,,6.0,
Dennis Eckersley 1991 Fleer #6 Athletics MLB READ FREE SHIPPING AutographDen,$0.06,$0.00,"Sold Mar 13, 2026",autographden,New,https://www.ebay.com/itm/277784724348,N,,,Y,N,0.06,0.0,0.06,2026-03-13,auction,False,False,,6.0,
Harold Baines 1991 Fleer #2 Athletics MLB READ FREE SHIPPING AutographDen,$0.11,$0.00,"Sold Mar 13, 2026",autographden,New,https://www.ebay.com/itm/397689305682,N,,,Y,N,0.11,0.0,0.11,2026-03-13,auction,False,False,,2.0,
Eddie Murray 1991 Fleer #214 Dodgers MLB READ FREE SHIPPING AutographDen,$0.11,$0.00,"Sold Mar 13, 2026",autographden,New,https://www.ebay.com/itm/397689303059,N,,,Y,N,0.11,0.0,0.11,2026-03-13,auction,False,False,,,214
1991 Ultra Update #U4 Mike Mussina Baltimore Orioles ROOKIE CARD,$0.73,$10.83,"Sold Mar 13, 2026",frozen_heroes_sportscards,New,https://www.ebay.com/itm/254482537452,N,,,N,Y,0.73,10.83,11.56,2026-03-13,bin,True,False,,,U4
Dennis Martinez 1991 Fleer #238 Montreal Expos MLB READ FREE SHIP AutographDen,$0.01,$0.00,"Sold Mar 13, 2026",autographden,New,https://www.ebay.com/itm/277784726467,N,,,Y,N,0.01,0.0,0.01,2026-03-13,auction,False,False,,,238
1991 Fleer Ultra Update Mike Mussina #U-4 Mint HOF,$2.79,$0.74,"Sold Mar 13, 2026",emcee17140,New,https://www.ebay.com/itm/147200843713,N,,,N,N,2.79,0.74,3.53,2026-03-13,bin,False,False,,4.0,
1991 Ultra Update #U-4 RC Mike Mussina PSA 10 Gem Mint Rookie Card HOF,$49.99,$6.95,"Sold Mar 13, 2026",jlock1111,New,https://www.ebay.com/itm/127731573200,Y,PSA,10,N,N,49.99,6.95,56.94,2026-03-13,bin,False,True,PSA,10.0,
1991 Fleer Ultra Mike Mussina Rookie card #U-4 NM FREE SHIPPING,$3.29,$0.00,"Sold Mar 13, 2026",red_507599,New,https://www.ebay.com/itm/404899100036,N,,,N,N,3.29,0.0,3.29,2026-03-13,bin,False,False,,4.0,
Greg Maddux 1991 Fleer #426 Chicago Cubs MLB READ FREE SHIPPING AutographDen,$0.06,$0.00,"Sold Mar 13, 2026",autographden,New,https://www.ebay.com/itm/277784738661,N,,,Y,N,0.06,0.0,0.06,2026-03-13,auction,False,False,,,426
Paul Molitor 1991 Fleer #591 Brewers MLB READ FREE SHIPPING AutographDen,$0.01,$0.00,"Sold Mar 13, 2026",autographden,New,https://www.ebay.com/itm/277784736212,N,,,Y,N,0.01,0.0,0.01,2026-03-13,auction,False,False,,,591
Bert Blyleven 1991 Fleer #308 Angels MLB READ FREE SHIPPING AutographDen,$0.01,$0.00,"Sold Mar 13, 2026",autographden,New,https://www.ebay.com/itm/277784737758,N,,,Y,N,0.01,0.0,0.01,2026-03-13,auction,False,False,,,308
1991 Fleer - Pro Vision Barry Bonds #1 Pirates,$3.49,$0.99,"Sold Mar 13, 2026",amazingdeals_2010,New,https://www.ebay.com/itm/267596162360,N,,,Y,N,3.49,0.99,4.48,2026-03-13,auction,False,False,,1.0,
Joe Carter 1991 Fleer #525 San Diego Padres MLB READ FREE SHIPPING AutographDen,$0.01,$0.00,"Sold Mar 13, 2026",autographden,New,https://www.ebay.com/itm/277784735594,N,,,Y,N,0.01,0.0,0.01,2026-03-13,auction,False,False,,,525
Marquis Grissom 1991 Fleer #234 Montreal Expos MLB READ FREE SHIP AutographDen,$0.06,$0.00,"Sold Mar 13, 2026",autographden,New,https://www.ebay.com/itm/397689294014,N,,,Y,N,0.06,0.0,0.06,2026-03-13,auction,False,False,,,234
Carlton Fisk 1991 Ultra #72 White Sox MLB READ FREE SHIPPING AutographDen,$0.06,$0.00,"Sold Mar 13, 2026",autographden,New,https://www.ebay.com/itm/277784740259,N,,,Y,N,0.06,0.0,0.06,2026-03-13,auction,False,False,,,72
1991 Fleer - Pro-Vision Bo Jackson #5,$20.00,$4.85,"Sold Mar 13, 2026",thobur-5420,New,https://www.ebay.com/itm/317933040749,N,,,N,Y,20.0,4.85,24.85,2026-03-13,bin,True,False,,5.0,
Craig Biggio 1991 Ultra #132 Houston Astros MLB READ FREE SHIPPING AutographDen,$0.17,$0.00,"Sold Mar 13, 2026",autographden,New,https://www.ebay.com/itm/397689306224,N,,,Y,N,0.17,0.0,0.17,2026-03-13,auction,False,False,,,132
1991 Fleer Team Logo Stickers Cincinnati Reds,$1.00,$1.32,"Sold Mar 13, 2026",ourcrazyminifarm09,New,https://www.ebay.com/itm/256945479449,N,,,N,Y,1.0,1.32,2.32,2026-03-13,bin,True,False,,,
Jack McDowell 1991 Fleer #129 White Sox MLB READ FREE SHIPPING AutographDen,$0.01,$0.00,"Sold Mar 13, 2026",autographden,New,https://www.ebay.com/itm/277784725494,N,,,Y,N,0.01,0.0,0.01,2026-03-13,auction,False,False,,,129
Dave Winfield 1991 Fleer #329 Angels MLB READ FREE SHIPPING AutographDen,$0.06,$0.00,"Sold Mar 13, 2026",autographden,New,https://www.ebay.com/itm/397689304080,N,,,Y,N,0.06,0.0,0.06,2026-03-13,auction,False,False,,,329
Roberto Alomar 1991 Fleer #523 Padres MLB READ FREE SHIPPING AutographDen,$0.06,$0.00,"Sold Mar 13, 2026",autographden,New,https://www.ebay.com/itm/277784736394,N,,,Y,N,0.06,0.0,0.06,2026-03-13,auction,False,False,,,523
Terry Kennedy 1991 Fleer #263 Giants MLB READ FREE SHIPPING AutographDen,$0.01,$0.00,"Sold Mar 13, 2026",autographden,New,https://www.ebay.com/itm/277784727193,N,,,Y,N,0.01,0.0,0.01,2026-03-13,auction,False,False,,,263
RICKEY HENDERSON (1981-2021) / Pick Your Cards /Buy4+ Save20%,$0.99,$0.89,"Sold Mar 13, 2026",eclectic_eden,New,https://www.ebay.com/itm/175000190869,N,,,N,N,0.99,0.89,1.88,2026-03-13,bin,False,False,,,
Mookie Wilson 1991 Fleer #192 Blue Jays MLB READ FREE SHIPPING AutographDen,$0.01,$0.00,"Sold Mar 13, 2026",autographden,New,https://www.ebay.com/itm/277784727611,N,,,Y,N,0.01,0.0,0.01,2026-03-13,auction,False,False,,,192
George Brett 1981 1986 1987 1988 1989 1990 1991 Fleer Baseball Cards,$0.99,$2.00,"Sold Mar 13, 2026",canoodle96,New,https://www.ebay.com/itm/336466529498,N,,,Y,N,0.99,2.0,2.99,2026-03-13,auction,False,False,,,
1991 FLEER #623 KIRBY PUCKETT TWINS HOF PSA 10,$29.99,$5.00,"Sold Aug 22, 2025",4_sharp_corners,New,https://www.ebay.com/itm/267365915458,Y,PSA,10,N,N,29.99,5.0,34.99,2025-08-22,bin,False,True,PSA,10.0,623
1990 Fleer Super Star Specials #710 Ken Griffey Jr Barry Bonds Pirates Mariners,$2.00,$0.99,"Sold Mar 13, 2026",acrowsfeast,New,https://www.ebay.com/itm/177924752090,N,,,N,N,2.0,0.99,2.99,2026-03-13,bin,False,True,,,710
1991 Fleer Ken Griffey Jr. Bat .300 #450 PSA 10 GEM MINT HOF 💎,$69.99,$8.50,"Sold Mar 13, 2026",dmaul83,New,https://www.ebay.com/itm/157691835555,Y,PSA,10,N,N,69.99,8.5,78.49,2026-03-13,bin,False,True,PSA,10.0,450
1991 Fleer Baseball Singles #1-249. You Pick. NM,$0.99,$0.00,"Sold Mar 13, 2026",stingraycards,New,https://www.ebay.com/itm/176923676156,N,,,N,N,0.99,0.0,0.99,2026-03-13,bin,False,False,,1.0,249
1991 Fleer Pro-Visions 12 card Insert Set*** Henderon / Sandberg**,$24.29,$4.99,"Sold Mar 13, 2026",arod253,New,https://www.ebay.com/itm/174543440565,N,,,N,Y,24.29,4.99,29.28,2026-03-13,bin,True,False,,,12
1991 Fleer Pro-Vision Jose Canseco #6 Insert Card - Oakland A’s - 6 of 12,$2.10,$0.74,"Sold Mar 13, 2026",volscanes4,New,https://www.ebay.com/itm/336473036755,N,,,N,N,2.1,0.74,2.84,2026-03-13,bin,False,False,,6.0,12
1991 Fleer Baseball Insert Card #5 Bo Jackson Pro-Visions - Kansas City Royals,$3.25,$0.74,"Sold Mar 13, 2026",volscanes4,New,https://www.ebay.com/itm/236679859508,N,,,N,N,3.25,0.74,3.99,2026-03-13,bin,False,False,,5.0,
Ruben Sierra 1991 Fleer Baseball Pro-Visions Texas Rangers #3 - Insert 3 Of 10,$1.50,$0.74,"Sold Mar 13, 2026",volscanes4,New,https://www.ebay.com/itm/336473013577,N,,,N,N,1.5,0.74,2.24,2026-03-13,bin,False,True,,3.0,
Roger Clemens 1991 Fleer '91 Fleer All-Star Team #10 Boston Red Sox,$1.99,$0.00,"Sold Mar 13, 2026",montereysportscards,New,https://www.ebay.com/itm/236626451085,N,,,N,Y,1.99,0.0,1.99,2026-03-13,bin,True,True,,10.0,91
1991 Fleer #7 Jose Rijo World Series,$1.75,$0.00,"Sold Mar 13, 2026",garbangie121,New,https://www.ebay.com/itm/116989499644,N,,,N,Y,1.75,0.0,1.75,2026-03-13,bin,True,False,,7.0,
1991 Ultra Update Juan Gonzalez Texas Rangers #U-55 Mint,$1.20,$0.74,"Sold Mar 12, 2026",emcee17140,New,https://www.ebay.com/itm/147200896817,N,,,N,N,1.2,0.74,1.94,2026-03-12,bin,False,False,,,55
"U Pick - Ken Griffey Jr. 1989 -1995 Oddball, Magazine Inserts, Food issues",$1.00,$1.50,"Sold Mar 12, 2026",nedco7,New,https://www.ebay.com/itm/133651357015,N,,,N,N,1.0,1.5,2.5,2026-03-12,bin,False,False,,,
Eddie Murray 1991 Fleer #214 Dodgers MLB READ FREE SHIPPING AutographDen,$0.11,$0.00,"Sold Mar 12, 2026",autographden,New,https://www.ebay.com/itm/397687766626,N,,,Y,N,0.11,0.0,0.11,2026-03-12,auction,False,False,,,214
1991 Fleer - Pro-Vision Mark McGwire #4,$10.00,$5.29,"Sold Mar 12, 2026",3rdgencards,New,https://www.ebay.com/itm/306812357300,N,,,N,N,10.0,5.29,15.29,2026-03-12,bin,False,False,,4.0,
"Ken Griffey, Jr. 1991 Ultra #336 Seattle Mariners",$1.85,$0.00,"Sold Mar 12, 2026",montereysportscards,New,https://www.ebay.com/itm/236242946975,N,,,N,Y,1.85,0.0,1.85,2026-03-12,bin,True,False,,,336
Harold Baines 1991 Fleer #2 Athletics MLB READ FREE SHIPPING AutographDen,$0.01,$0.00,"Sold Mar 12, 2026",autographden,New,https://www.ebay.com/itm/397687770359,N,,,Y,N,0.01,0.0,0.01,2026-03-12,auction,False,False,,2.0,
Tim Raines 1991 Fleer #244 Montreal Expos MLB READ FREE SHIPPING AutographDen,$0.17,$0.00,"Sold Mar 12, 2026",autographden,New,https://www.ebay.com/itm/277783645416,N,,,Y,N,0.17,0.0,0.17,2026-03-12,auction,False,False,,,244
John Smoltz 1991 Fleer #704 Atlanta Braves MLB READ FREE SHIPPING AutographDen,$0.01,$0.00,"Sold Mar 12, 2026",autographden,New,https://www.ebay.com/itm/397687769076,N,,,Y,N,0.01,0.0,0.01,2026-03-12,auction,False,False,,,704
Bert Blyleven 1991 Fleer #308 Angels MLB READ FREE SHIPPING AutographDen,$0.06,$0.00,"Sold Mar 12, 2026",autographden,New,https://www.ebay.com/itm/397687768066,N,,,Y,N,0.06,0.0,0.06,2026-03-12,auction,False,False,,,308
1991 Fleer #335 Cecil Fielder Detroit Tigers,$0.99,$0.00,"Sold Mar 12, 2026",tford107175ktg,New,https://www.ebay.com/itm/406458932552,N,,,N,Y,0.99,0.0,0.99,2026-03-12,bin,True,False,,,335
Joe Carter 1991 Fleer #525 San Diego Padres MLB READ FREE SHIPPING AutographDen,$0.06,$0.00,"Sold Mar 12, 2026",autographden,New,https://www.ebay.com/itm/277783644427,N,,,Y,N,0.06,0.0,0.06,2026-03-12,auction,False,False,,,525
Dave Winfield 1991 Fleer #329 Angels MLB READ FREE SHIPPING AutographDen,$0.06,$0.00,"Sold Mar 12, 2026",autographden,New,https://www.ebay.com/itm/277783646049,N,,,Y,N,0.06,0.0,0.06,2026-03-12,auction,False,False,,,329
Don Mattingly Base/Inserts - You Pick - $2.00 or 2 Card Minimum,$2.00,$0.00,"Sold Mar 12, 2026",disabled_vet,New,https://www.ebay.com/itm/116111347591,N,,,N,N,2.0,0.0,2.0,2026-03-12,bin,False,False,,2.0,00
Roger Clemens 1991 Fleer #10 Boston Red Sox MLB READ FREE SHIPPING AutographDen,$0.37,$0.00,"Sold Mar 12, 2026",autographden,New,https://www.ebay.com/itm/277783647595,N,,,Y,N,0.37,0.0,0.37,2026-03-12,auction,False,True,,10.0,
Lee Smith 1991 Fleer #645 Cardinals MLB READ FREE SHIPPING AutographDen,$0.01,$0.00,"Sold Mar 12, 2026",autographden,New,https://www.ebay.com/itm/397687766881,N,,,Y,N,0.01,0.0,0.01,2026-03-12,auction,False,False,,,645
Jack Morris 1991 Fleer #343 Detroit Tigers MLB READ FREE SHIPPING AutographDen,$0.01,$0.00,"Sold Mar 12, 2026",autographden,New,https://www.ebay.com/itm/397687771246,N,,,Y,N,0.01,0.0,0.01,2026-03-12,auction,False,False,,,343
George Brett 1991 Fleer #552 Royals MLB READ FREE SHIPPING AutographDen,$0.06,$0.00,"Sold Mar 12, 2026",autographden,New,https://www.ebay.com/itm/277783649327,N,,,Y,N,0.06,0.0,0.06,2026-03-12,auction,False,False,,,552
Roberto Alomar 1991 Fleer #523 Padres MLB READ FREE SHIPPING AutographDen,$0.01,$0.00,"Sold Mar 12, 2026",autographden,New,https://www.ebay.com/itm/397687766552,N,,,Y,N,0.01,0.0,0.01,2026-03-12,auction,False,False,,,523
Randy Johnson 1991 Fleer #455 Mariners MLB READ FREE SHIPPING AutographDen,$0.06,$0.00,"Sold Mar 12, 2026",autographden,New,https://www.ebay.com/itm/277783646584,N,,,Y,N,0.06,0.0,0.06,2026-03-12,auction,False,False,,,455
Paul Molitor 1991 Fleer #591 Brewers MLB READ FREE SHIPPING AutographDen,$0.06,$0.00,"Sold Mar 12, 2026",autographden,New,https://www.ebay.com/itm/397687766424,N,,,Y,N,0.06,0.0,0.06,2026-03-12,auction,False,False,,,591
1991 Fleer Ken Griffey Jr. Fleer All-Star Team #7 Mariners HOF NR/MT OR BETTER,$1.60,$1.32,"Sold Mar 12, 2026",menschka,New,https://www.ebay.com/itm/198074109831,N,,,N,N,1.6,1.32,2.92,2026-03-12,bin,False,False,,7.0,
Craig Biggio 1991 Fleer #499 Houston Astros MLB READ FREE SHIPPING AutographDen,$0.06,$0.00,"Sold Mar 12, 2026",autographden,New,https://www.ebay.com/itm/277783646771,N,,,Y,N,0.06,0.0,0.06,2026-03-12,auction,False,False,,,499
1991 Fleer Ultra Update Mike Mussina #U-4 Rookie,$3.99,$1.32,"Sold Mar 12, 2026",hearteyeskollectibles,New,https://www.ebay.com/itm/306818214763,N,,,N,N,3.99,1.32,5.31,2026-03-12,bin,False,False,,4.0,
Greg Maddux 1991 Fleer #426 Chicago Cubs MLB READ FREE SHIPPING AutographDen,$0.01,$0.00,"Sold Mar 12, 2026",autographden,New,https://www.ebay.com/itm/277783647495,N,,,Y,N,0.01,0.0,0.01,2026-03-12,auction,False,False,,,426
Robin Yount 1991 Fleer #601 Brewers MLB READ FREE SHIPPING AutographDen,$0.01,$0.00,"Sold Mar 12, 2026",autographden,New,https://www.ebay.com/itm/397687771126,N,,,Y,N,0.01,0.0,0.01,2026-03-12,auction,False,False,,,601
1991 Fleer #180 Gary Sheffield Milwaukee Brewers,$1.09,$0.00,"Sold Mar 12, 2026",waxingpoetic,New,https://www.ebay.com/itm/335210358255,N,,,N,N,1.09,0.0,1.09,2026-03-12,bin,False,False,,,180
Andre Dawson 1991 Fleer #419 Chicago Cubs MLB READ FREE SHIPPING AutographDen,$0.06,$0.00,"Sold Mar 12, 2026",autographden,New,https://www.ebay.com/itm/277783647836,N,,,Y,N,0.06,0.0,0.06,2026-03-12,auction,False,False,,,419
1991 Fleer - Pro-Vision Bo Jackson #5,$1.25,$1.32,"Sold Mar 12, 2026",heatseekers1,New,https://www.ebay.com/itm/137099101080,N,,,Y,N,1.25,1.32,2.57,2026-03-12,auction,False,False,,5.0,
Tom Glavine 1991 Fleer #689 Atlanta Braves MLB READ FREE SHIPPING AutographDen,$0.06,$0.00,"Sold Mar 12, 2026",autographden,New,https://www.ebay.com/itm/277783646574,N,,,Y,N,0.06,0.0,0.06,2026-03-12,auction,False,False,,,689
Nolan Ryan 1991 Fleer #302 Texas Rangers MLB READ FREE SHIPPING AutographDen,$0.26,$0.00,"Sold Mar 12, 2026",autographden,New,https://www.ebay.com/itm/277782837039,N,,,Y,N,0.26,0.0,0.26,2026-03-12,auction,False,False,,,302
1991 Fleer Ultra Baseball - #24 - Cal Ripken Jr. - Baltimore Orioles,$0.99,$1.75,"Sold Mar 12, 2026",lilslip,New,https://www.ebay.com/itm/366268415443,N,,,N,N,0.99,1.75,2.74,2026-03-12,bin,False,False,,,24
Edgar Martinez 1991 Fleer #457 Mariners MLB READ FREE SHIPPING AutographDen,$0.06,$0.00,"Sold Mar 12, 2026",autographden,New,https://www.ebay.com/itm/277783646536,N,,,Y,N,0.06,0.0,0.06,2026-03-12,auction,False,False,,,457
Carlton Fisk 1991 Fleer #118 White Sox MLB READ FREE SHIPPING AutographDen,$0.06,$0.00,"Sold Mar 12, 2026",autographden,New,https://www.ebay.com/itm/397687766180,N,,,Y,N,0.06,0.0,0.06,2026-03-12,auction,False,False,,,118
Kirby Puckett 1991 Fleer #623 Twins MLB READ FREE SHIPPING AutographDen,$0.01,$0.00,"Sold Mar 12, 2026",autographden,New,https://www.ebay.com/itm/397687766889,N,,,Y,N,0.01,0.0,0.01,2026-03-12,auction,False,False,,,623
[Name Unavailable] 1990 Fleer #634 MLB READ FREE SHIPPING AutographDen,$0.01,$0.00,"Sold Mar 12, 2026",autographden,New,https://www.ebay.com/itm/277782836929,N,,,Y,N,0.01,0.0,0.01,2026-03-12,auction,False,False,,,634
Dennis Eckersley 1991 Fleer #6 Athletics MLB READ FREE SHIPPING AutographDen,$0.01,$0.00,"Sold Mar 12, 2026",autographden,New,https://www.ebay.com/itm/397687767139,N,,,Y,N,0.01,0.0,0.01,2026-03-12,auction,False,False,,6.0,
Alan Trammell 1991 Fleer #355 Detroit Tigers MLB READ FREE SHIPPING AutographDen,$0.17,$0.00,"Sold Mar 12, 2026",autographden,New,https://www.ebay.com/itm/277783645250,N,,,Y,N,0.17,0.0,0.17,2026-03-12,auction,False,False,,,355
Ryan Sandberg 1991 Fleer Provisions Baseball Card #3,$1.00,$0.74,"Sold Mar 12, 2026",turnsteadtrading,New,https://www.ebay.com/itm/389705312481,N,,,Y,N,1.0,0.74,1.74,2026-03-12,auction,False,False,,3.0,
1991 Fleer - Pro-Vision Mark McGwire #4,$0.99,$1.32,"Sold Mar 12, 2026",caredi-23,New,https://www.ebay.com/itm/147187597852,N,,,Y,N,0.99,1.32,2.31,2026-03-12,auction,False,False,,4.0,
Cal Ripken Jr HOF Signed 1991 Fleer Ultra #24 Baltimore Orioles PSA/DNA AUTO,$98.76,$5.50,"Sold Mar 12, 2026",probstein123,New,https://www.ebay.com/itm/377011954534,N,,,Y,N,98.76,5.5,104.26,2026-03-12,auction,False,True,PSA,,24
1991 Ultra Update #U4 Mike Mussina Baltimore Orioles PSA 10 GEM MT,$49.99,$5.00,"Sold Mar 12, 2026",ryan87,New,https://www.ebay.com/itm/127559499327,Y,PSA,10,N,N,49.99,5.0,54.99,2026-03-12,bin,False,True,PSA,10.0,U4
1991 Fleer Pro-Visions #5 Bo Jackson PSA 8 NMMT! Beautiful Card!,$28.95,$6.50,"Sold Mar 12, 2026",cardcountry,New,https://www.ebay.com/itm/257359453079,Y,PSA,8,N,N,28.95,6.5,35.45,2026-03-12,bin,False,True,PSA,8.0,
1991 Fleer Pro-Visions #1 Kirby Puckett Baseball Card JPC,$0.79,$1.19,"Sold Mar 12, 2026",scottsj78,New,https://www.ebay.com/itm/358279313190,N,,,Y,N,0.79,1.19,1.98,2026-03-12,auction,False,False,,1.0,
1991 ULTRA UPDATE #U-79 JEFF BAGWELL RC ASTROS HOF PSA 9,$11.99,$1.99,"Sold Mar 12, 2026",tutogems,New,https://www.ebay.com/itm/267592485708,Y,PSA,9,N,N,11.99,1.99,13.98,2026-03-12,bin,False,True,PSA,9.0,79
1991 Fleer Pro-Vision Eric Davis #10 Insert Card - Cincinnati Reds - 10 Of 12,$1.10,$0.74,"Sold Mar 12, 2026",volscanes4,New,https://www.ebay.com/itm/236679904780,N,,,N,N,1.1,0.74,1.84,2026-03-12,bin,False,True,,10.0,12
1991 ULTRA UPDATE #U-58 IVAN RODRIGUEZ RC RANGERS HOF PSA 10,$71.56,$5.00,"Sold Mar 12, 2026",4_sharp_corners,New,https://www.ebay.com/itm/267594423453,Y,PSA,10,Y,N,71.56,5.0,76.56,2026-03-12,auction,False,True,PSA,10.0,58
1991 ULTRA UPDATE #U-79 JEFF BAGWELL RC ASTROS HOF PSA 10,$41.00,$5.00,"Sold Mar 12, 2026",4_sharp_corners,New,https://www.ebay.com/itm/389699621397,Y,PSA,10,Y,N,41.0,5.0,46.0,2026-03-12,auction,False,True,PSA,10.0,79
1991 ULTRA UPDATE #U-4 MIKE MUSSINA RC ORIOLES HOF PSA 10,$53.77,$5.00,"Sold Mar 12, 2026",4_sharp_corners,New,https://www.ebay.com/itm/267594423341,Y,PSA,10,Y,N,53.77,5.0,58.77,2026-03-12,auction,False,True,PSA,10.0,
Dale Murphy Baseball Card Singles * You PICK CHOOSE * Braves Phillies Rockies,$0.99,$2.00,"Sold Mar 12, 2026",duckyboy34,New,https://www.ebay.com/itm/326259159554,N,,,N,N,0.99,2.0,2.99,2026-03-12,bin,False,False,,,
1991 Fleer Update Pittsburgh Pirates Team Set of 5 Baseball Cards,$2.00,$1.75,"Sold Mar 12, 2026",mugsfrank,New,https://www.ebay.com/itm/296515165438,N,,,N,N,2.0,1.75,3.75,2026-03-12,bin,False,False,,5.0,
Barry Bonds 1991 Fleer #33 Pirates MLB READ FREE SHIPPING AutographDen,$0.06,$0.00,"Sold Mar 12, 2026",autographden,New,https://www.ebay.com/itm/277782836826,N,,,Y,N,0.06,0.0,0.06,2026-03-12,auction,False,False,,,33
1991 Fleer Ultra Update #U-4 Mike Mussina RC PSA 9,$12.00,$0.00,"Sold Mar 12, 2026",burbanksportscards,New,https://www.ebay.com/itm/168191157960,Y,PSA,9,N,Y,12.0,0.0,12.0,2026-03-12,bin,True,True,PSA,9.0,
Nolan Ryan cards (1987-2024) Mets Angels Astros Rangers - You Choose,$0.99,$0.75,"Sold Mar 12, 2026",sjosing,New,https://www.ebay.com/itm/376568552760,N,,,N,N,0.99,0.75,1.74,2026-03-12,bin,False,False,,,
"Second Generation Stars (Ken Griffey, Jr / Barry Bonds) 1991 Fleer #710 MLB READ",$1.25,$0.00,"Sold Mar 12, 2026",autographden,New,https://www.ebay.com/itm/397686709142,N,,,Y,N,1.25,0.0,1.25,2026-03-12,auction,False,True,,,710
"Cal Ripken, Jr. 1991 Fleer #490 Orioles MLB READ FREE SHIPPING AutographDen",$0.11,$0.00,"Sold Mar 12, 2026",autographden,New,https://www.ebay.com/itm/397686707890,N,,,Y,N,0.11,0.0,0.11,2026-03-12,auction,False,False,,,490
1991 Fleer Update #U-62 Ivan Rodriguez Rookie SGC 9.5,$21.99,$5.89,"Sold Mar 12, 2026",woodlandcards,New,https://www.ebay.com/itm/297547625481,Y,SGC,9.5,N,Y,21.99,5.89,27.88,2026-03-12,bin,True,True,SGC,9.5,62
1991 Ultra #1 Barry Bonds Ultra Team (Ultra Gold),$1.24,$0.00,"Sold Mar 12, 2026",salsdali,New,https://www.ebay.com/itm/236677693886,N,,,N,N,1.24,0.0,1.24,2026-03-12,bin,False,False,,1.0,
1991 Fleer - Pro Vision Rickey Henderson #2 Factory Set,$15.00,$0.00,"Sold Mar 12, 2026",keit-jackl,New,https://www.ebay.com/itm/397555174097,N,,,N,N,15.0,0.0,15.0,2026-03-12,bin,False,False,,2.0,
Frank Thomas 1991 Fleer #138 White Sox MLB READ FREE SHIPPING AutographDen,$0.55,$0.00,"Sold Mar 12, 2026",autographden,New,https://www.ebay.com/itm/397686707457,N,,,Y,N,0.55,0.0,0.55,2026-03-12,auction,False,False,,,138
Dennis Eckersley 1991 Fleer #6 Athletics MLB READ FREE SHIPPING AutographDen,$0.71,$0.00,"Sold Mar 12, 2026",autographden,New,https://www.ebay.com/itm/397685927383,N,,,Y,N,0.71,0.0,0.71,2026-03-12,auction,False,False,,6.0,
1991 Fleer - Box Bottoms Nolan Ryan #3 - HOF EX-MT,$3.00,$0.00,"Sold Mar 12, 2026",jebu-991499,New,https://www.ebay.com/itm/137114576873,N,,,N,N,3.0,0.0,3.0,2026-03-12,bin,False,False,,3.0,
Gary Carter 1991 Fleer #258 Giants MLB READ FREE SHIPPING AutographDen,$0.11,$0.00,"Sold Mar 12, 2026",autographden,New,https://www.ebay.com/itm/277782265611,N,,,Y,N,0.11,0.0,0.11,2026-03-12,auction,False,False,,,258
"Gary Carter Baseball ⚾️ Cards - Base Inserts, etc. - You Pick (2 CARD MINIMUM)",$0.99,$0.00,"Sold Mar 12, 2026",maple_city_card_corner,New,https://www.ebay.com/itm/275674022723,N,,,N,N,0.99,0.0,0.99,2026-03-12,bin,False,False,,2.0,
1991 Fleer - Pro-Vision Bo Jackson #5,$5.00,$1.32,"Sold Mar 12, 2026",florida6271,New,https://www.ebay.com/itm/317958924355,N,,,N,Y,5.0,1.32,6.32,2026-03-12,bin,True,False,,5.0,
Brian McRae 1991 Ultra #152 Royals MLB READ FREE SHIPPING AutographDen,$0.99,$0.00,"Sold Mar 12, 2026",autographden,New,https://www.ebay.com/itm/277645884365,N,,,N,N,0.99,0.0,0.99,2026-03-12,bin,False,False,,,152
Mark Gubicza 1991 Ultra #148 Royals MLB READ FREE SHIPPING AutographDen,$0.99,$0.00,"Sold Mar 12, 2026",autographden,New,https://www.ebay.com/itm/277655306000,N,,,N,N,0.99,0.0,0.99,2026-03-12,bin,False,False,,,148
