title,price,sold_date,graded,grader,grade,auction,best_offer,shipping,seller,condition,item_url,image_url
1991 UPPER DECK MICHAEL JORDAN SP1 BASEBALL CARDNO. SP1 CHICAGO WHITE SOX,$24.99,"Sold Mar 16, 2026",N,,,N,N,$5.99,eagles-vick,New,https://www.ebay.com/itm/227258193037,https://i.ebayimg.com/images/g/LOIAAeSwDq5ptwW~/s-l500.webp
1991 Upper Deck Baseball Michael Jordan SP1,$25.00,"Sold Mar 16, 2026",N,,,N,N,$5.00,j_mason71,New,https://www.ebay.com/itm/177666747074,https://i.ebayimg.com/images/g/5OIAAeSwRfJpOsv-/s-l500.webp
1991 Upper Deck - Short Print Michael Jordan #SP1,$35.00,"Sold Mar 16, 2026",N,,,N,N,$5.20,puller14,New,https://www.ebay.com/itm/257374928448,https://i.ebayimg.com/images/g/WkcAAeSwzchpnGrw/s-l500.webp
Michael Jordan 1991 Upper Deck Baseball #SP1 Chicago White Sox Bulls Crisp PICS!,$19.99,"Sold Mar 16, 2026",N,,,N,N,$1.32,bigsilvercoins,New,https://www.ebay.com/itm/198184801301,https://i.ebayimg.com/images/g/DOAAAeSwFWNptLyC/s-l500.webp
1991 Upper Deck #SP1 Michael Jordan,$15.01,"Sold Mar 15, 2026",N,,,Y,N,$4.00,time2impress,New,https://www.ebay.com/itm/397691786890,https://i.ebayimg.com/images/g/GAoAAeSw2ItprnAp/s-l500.webp
1991 Upper Deck #SP1 Michael Jordan ROOKIE RC PSA 9 Graded Baseball Card Insert,$103.96,"Sold Mar 15, 2026",Y,PSA,9,N,N,$0.00,konksplatt,New,https://www.ebay.com/itm/127722394271,https://i.ebayimg.com/images/g/XakAAeSwKL1pqmgk/s-l500.webp
1991 Upper Deck Michael Jordan Rookie Card Baseball #SP1 NM/M,$21.39,"Sold Mar 15, 2026",N,,,Y,N,$0.00,anmitc-2566,New,https://www.ebay.com/itm/127728143830,https://i.ebayimg.com/images/g/yaAAAeSwD2NprlIT/s-l500.webp
1991 Upper Deck - Short Print Michael Jordan #SP1,$19.78,"Sold Mar 15, 2026",N,,,N,N,$5.07,rivetpopper,New,https://www.ebay.com/itm/187965744356,https://i.ebayimg.com/images/g/QMYAAeSwU59pbYz8/s-l500.webp
1991 Upper Deck Michael Jordan Inserts RC #SP1 White Sox Rookie,$19.09,"Sold Mar 15, 2026",N,,,Y,N,$4.99,dcsports87,New,https://www.ebay.com/itm/127731499908,https://i.ebayimg.com/images/g/awkAAeSwojBpsEXm/s-l500.webp
1991 Upper Deck Short Print Michael Jordan #SP1 CGC 7.5 HOF,$23.50,"Sold Mar 15, 2026",Y,CGC,7.5,Y,N,$4.99,comc_consignment,New,https://www.ebay.com/itm/236669364412,https://i.ebayimg.com/images/g/CiQAAeSw2J9pqONT/s-l500.webp
Upper Deck 1991 Michael Jordan SP1 Chicago White Sox Short Print Baseball Card,$19.99,"Sold Mar 15, 2026",N,,,N,N,$5.07,mel598639,New,https://www.ebay.com/itm/188167092467,https://i.ebayimg.com/images/g/BtkAAeSw4h1pt1VF/s-l500.webp
1991 Upper Deck Short Print Baseball #SP1 Michael Jordan,$31.00,"Sold Mar 15, 2026",N,,,Y,N,$5.99,sportcardauctionscom,New,https://www.ebay.com/itm/377016952878,https://i.ebayimg.com/images/g/zW4AAeSwomBprMRF/s-l500.webp
1991 Upper Deck Short Print Baseball #SP1 Michael Jordan,$20.00,"Sold Mar 15, 2026",N,,,Y,N,$5.99,sportcardauctionscom,New,https://www.ebay.com/itm/377016952883,https://i.ebayimg.com/images/g/iLUAAeSwc0RprMRF/s-l500.webp
1991 Upper Deck Michael Jordan Inserts RC #SP1 White Sox Rookie,$32.77,"Sold Mar 15, 2026",N,,,Y,N,$4.99,dcsports87,New,https://www.ebay.com/itm/377023466664,https://i.ebayimg.com/images/g/u78AAeSw-LlpsEZC/s-l500.webp
1991 Upper Deck #SP1 Michael Jordan,$22.78,"Sold Mar 15, 2026",N,,,N,N,$4.95,lamasportscards,New,https://www.ebay.com/itm/136918874355,https://i.ebayimg.com/images/g/JrUAAeSwwTBpWsQo/s-l500.webp
1991 Upper Deck Michael Jordan Inserts #SP1 White Sox,$15.50,"Sold Mar 15, 2026",N,,,Y,N,$4.99,dcsports87,New,https://www.ebay.com/itm/127730845544,https://i.ebayimg.com/images/g/~2kAAeSwPU9pr~Zs/s-l500.webp
1991 UPPER DECK #SP1 MICHAEL JORDAN PSA 9 and psa 8 included with,$106.73,"Sold Mar 15, 2026",Y,PSA,9,Y,N,$5.77,gg8_36,New,https://www.ebay.com/itm/389725544285,https://i.ebayimg.com/images/g/k0wAAeSwd0BpsE3~/s-l500.webp
1991 Upper Deck Michael Jordan Inserts RC #SP1 White Sox Rookie,$35.00,"Sold Mar 15, 2026",N,,,Y,N,$4.99,dcsports87,New,https://www.ebay.com/itm/127731499188,https://i.ebayimg.com/images/g/QCwAAeSwnc1psEX8/s-l500.webp
1991 Upper Deck Michael Jordan SP1 Hologram Sealed Case w/ Matting,$32.00,"Sold Mar 15, 2026",N,,,Y,N,$5.00,belle1123cosmo,New,https://www.ebay.com/itm/147191026759,https://i.ebayimg.com/images/g/95YAAeSwH1RprKcN/s-l500.webp
1991 UPPER DECK #SP1 MICHAEL JORDAN PSA 10 SUPER COOL PSA 10,"$1,100.00","Sold Mar 15, 2026",Y,PSA,10,Y,N,$5.00,gg8_36,New,https://www.ebay.com/itm/389725523442,https://i.ebayimg.com/images/g/jegAAeSwfJZpsEnl/s-l500.webp
1991 Upper Deck Michael Jordan Inserts RC #SP1 White Sox Rookie,$18.27,"Sold Mar 15, 2026",N,,,Y,N,$4.99,dcsports87,New,https://www.ebay.com/itm/127731498888,https://i.ebayimg.com/images/g/aukAAeSw52VpsEaj/s-l500.webp
1991 Upper Deck Michael Jordan Inserts RC Rookie #SP1 White Sox,$34.33,"Sold Mar 15, 2026",N,,,Y,N,$4.99,dcsports87,New,https://www.ebay.com/itm/127730603629,https://i.ebayimg.com/images/g/kaoAAeSwXdhpr9A9/s-l500.webp
Pack fresh from sealed case!! Upper Deck 1991 Michael Jordan #SP1,$19.99,"Sold Mar 15, 2026",N,,,N,N,$5.00,diamondkings9,New,https://www.ebay.com/itm/358331596958,https://i.ebayimg.com/images/g/rHkAAeSwh6hptfuy/s-l500.webp
SP Michael Jordan 🔥 1990-91 NBA MVP Chicago Bulls GOAT Oddball Vintage HOF RED,$2.25,"Sold Mar 15, 2026",N,,,Y,N,$1.32,chefpapa,New,https://www.ebay.com/itm/188135794826,https://i.ebayimg.com/images/g/blkAAeSw~0Vprg3Z/s-l500.webp
Michael Jordan 🔥 1991 Vintage Chicago Bulls Driving vs Nets Basketball Oddball,$4.25,"Sold Mar 15, 2026",N,,,Y,N,$1.32,chefpapa,New,https://www.ebay.com/itm/188135735518,https://i.ebayimg.com/images/g/rs0AAeSwdnFprgmj/s-l500.webp
SP Michael Jordan 🔥 1991 America's Finest Card Co #NNO Bulls HOF 🐐 MVP ✨✨✨✨✨✨✨,$9.50,"Sold Mar 15, 2026",N,,,Y,N,$1.32,chefpapa,New,https://www.ebay.com/itm/188135694623,https://i.ebayimg.com/images/g/ixwAAeSw83tprgWr/s-l500.webp
1991 Upper Deck - Short Print Michael Jordan #SP1,$26.00,"Sold Mar 15, 2026",N,,,N,Y,$6.00,dmoneydimes,New,https://www.ebay.com/itm/198167373524,https://i.ebayimg.com/images/g/izwAAeSwcQFprjKb/s-l500.webp
1991 Upper Deck Short Print Michael Jordan #SP1 Insert White Sox MLB PSA 7,$23.67,"Sold Mar 15, 2026",Y,PSA,7,Y,N,$5.27,cardcollecting21,New,https://www.ebay.com/itm/406751003637,https://i.ebayimg.com/images/g/I-IAAeSwAfRpij47/s-l500.webp
1991 Upper Deck - Short Print Michael Jordan #SP1,$20.50,"Sold Mar 15, 2026",N,,,Y,N,$0.00,ric-7252,New,https://www.ebay.com/itm/406748302710,https://i.ebayimg.com/images/g/4L0AAeSwtwtpreXY/s-l500.webp
1991 Upper Deck Michael Jordan Inserts #SP1 Chicago White Sox,$18.00,"Sold Mar 15, 2026",N,,,N,Y,$5.99,dickandjanessportscards,New,https://www.ebay.com/itm/277750581227,https://i.ebayimg.com/images/g/WE8AAeSwgzRpnRI6/s-l500.webp
1991 Upper Deck - Short Print Michael Jordan #SP1,$10.50,"Sold Mar 15, 2026",N,,,Y,N,$8.75,tobe-3146,New,https://www.ebay.com/itm/406748216408,https://i.ebayimg.com/images/g/yPEAAeSw5jFprdtJ/s-l500.webp
1991 Upper Deck #SP1 Michael Jordan Chicago White Sox HOF PSA 9 MINT,$80.00,"Sold Mar 15, 2026",Y,PSA,9,N,N,$5.00,jacki9281,New,https://www.ebay.com/itm/188165589578,https://i.ebayimg.com/images/g/YgIAAeSw~ZZptue9/s-l500.webp
PSA 9 MINT 1991 UPPER DECK MICHAEL JORDAN #SP1 BULLS WHITE SOX 35668 B134,$99.99,"Sold Mar 15, 2026",Y,PSA,9,N,N,$5.00,sherrisobsessions,New,https://www.ebay.com/itm/165270569370,https://i.ebayimg.com/images/g/uZQAAOSwU3lh175z/s-l500.webp
1991 Upper Deck Michael Jordan Inserts #SP1 White Sox,$19.99,"Sold Mar 15, 2026",N,,,N,Y,$0.00,bigdog711,New,https://www.ebay.com/itm/147177192787,https://i.ebayimg.com/images/g/8eYAAeSw5F9poxPt/s-l500.webp
1991 Upper Deck - Short Print Michael Jordan #SP1 GEM MT BGS 9.5,$285.00,"Sold Mar 15, 2026",Y,BGS,9.5,N,Y,$8.10,cluelesscollector24,New,https://www.ebay.com/itm/377034804981,https://i.ebayimg.com/images/g/sz4AAeSw5WJptb6h/s-l500.webp
1991 Upper Deck #SP1 Michael Jordan,$20.00,"Sold Mar 15, 2026",N,,,N,Y,$0.74,luwas.cards,New,https://www.ebay.com/itm/406757905272,https://i.ebayimg.com/images/g/ZX8AAeSwVbxpsjaj/s-l500.webp
1991 Upper Deck - Short Print Michael Jordan #SP1,$10.52,"Sold Mar 15, 2026",N,,,Y,N,$7.10,dashe-725,New,https://www.ebay.com/itm/397689913341,https://i.ebayimg.com/images/g/oIkAAeSwkt9pras1/s-l500.webp
Upper Deck 1991 Short Print Insert Michael Jordan Chicago White Sox SP1 PSA 9,$105.00,"Sold Mar 15, 2026",Y,PSA,9,N,Y,$0.00,cowil9606,New,https://www.ebay.com/itm/366246917633,https://i.ebayimg.com/images/g/c20AAeSwKbpppnzW/s-l500.webp
1991 Upper Deck - Michael Jordan #SP1,$32.50,"Sold Mar 15, 2026",N,,,N,N,$5.75,soup1006,New,https://www.ebay.com/itm/298122661049,https://i.ebayimg.com/images/g/nwMAAeSwKhJptXQE/s-l500.webp
1991 Upper Deck - Short Print Michael Jordan #SP1 PSA 8,$40.00,"Sold Mar 15, 2026",Y,PSA,8,N,Y,$4.00,camgen15,New,https://www.ebay.com/itm/396673942758,https://i.ebayimg.com/images/g/DcEAAeSwJwBoOfvj/s-l500.webp
1991 Upper Deck #SP1 Michael JORDAN Iconic Short Print SP1,$23.99,"Sold Mar 15, 2026",N,,,N,Y,$4.99,lamasportscards,New,https://www.ebay.com/itm/137048249066,https://i.ebayimg.com/images/g/eBUAAeSwWStplaTi/s-l500.webp
Upper Deck 1991 SP1 Michael Jordan Short Print Chicago White Sox Baseball MLB,$15.39,"Sold Mar 15, 2026",N,,,Y,N,$1.03,bigdog081974-6,New,https://www.ebay.com/itm/157734764803,https://i.ebayimg.com/images/g/Q8YAAeSwciBprW~P/s-l500.webp
Upper Deck 1991 Short Print Insert Michael Jordan #SP1 White Sox Baseball,$23.50,"Sold Mar 15, 2026",N,,,N,Y,$5.00,troy621,New,https://www.ebay.com/itm/406763538341,https://i.ebayimg.com/images/g/KKQAAeSw4rpptCDz/s-l500.webp
1991 Upper Deck #SP1 Michael Jordan,$14.99,"Sold Mar 14, 2026",N,,,N,N,$1.32,kdawgcards,New,https://www.ebay.com/itm/397711496215,https://i.ebayimg.com/images/g/EkEAAeSwkshptMfg/s-l500.webp
1991 Upper Deck - Short Print Michael Jordan #SP1 BGS 8,$45.64,"Sold Mar 14, 2026",Y,BGS,8,N,N,$8.83,cluelesscollector24,New,https://www.ebay.com/itm/377032331578,https://i.ebayimg.com/images/g/Z6QAAeSwEG1ptHJY/s-l500.webp
1991 Upper Deck Short Print Michael Jordan #SP1 PSA 8 HOF,$34.00,"Sold Mar 14, 2026",Y,PSA,8,Y,N,$4.99,comc_consignment,New,https://www.ebay.com/itm/336464037906,https://i.ebayimg.com/images/g/DgcAAeSwkshpqN~m/s-l500.webp
1991 Upper Deck Short Print Michael Jordan #SP1 HOF EX+ / NM RARE,$21.39,"Sold Mar 14, 2026",N,,,Y,N,$5.79,johnnyb8634,New,https://www.ebay.com/itm/267599368495,https://i.ebayimg.com/images/g/vt0AAeSwUEdpqPjq/s-l500.webp
1991 Upper Deck Short Print Michael Jordan #SP1,$29.99,"Sold Mar 14, 2026",N,,,N,N,$0.00,lmarquez29,New,https://www.ebay.com/itm/168224700356,https://i.ebayimg.com/images/g/~gIAAeSwi~JpsgeF/s-l500.webp
1991 Upper Deck - Short Print No Hologram #SP1 Michael Jordan MLB - PSA 8 NM-MT,$39.99,"Sold Mar 14, 2026",Y,PSA,8,N,Y,$5.00,stevene0927,New,https://www.ebay.com/itm/286227878743,https://i.ebayimg.com/images/g/H64AAOSwRsNnaISa/s-l500.webp
1991 Upper Deck - Short Print Michael Jordan #SP1,$20.00,"Sold Mar 14, 2026",N,,,Y,N,$3.74,breakpointllc-2020,New,https://www.ebay.com/itm/389714003266,https://i.ebayimg.com/images/g/-90AAeSwGjxprOMI/s-l500.webp
Michael Jordan Short Print RC #SP1 1991 Upper Deck Chicago White Sox 🔥NM+/SHARP,$29.99,"Sold Mar 14, 2026",N,,,N,Y,$8.75,tskhits,New,https://www.ebay.com/itm/147204675797,https://i.ebayimg.com/images/g/W2IAAeSwdDdprN24/s-l500.webp
1991 Upper Deck: SP1 Michael Jordan RC NR-MINT,$39.00,"Sold Mar 14, 2026",N,,,Y,N,$4.95,gregmorrismodern,New,https://www.ebay.com/itm/366244379352,https://i.ebayimg.com/images/g/MBIAAeSw4c1pp5cb/s-l500.webp
1991 UPPER DECK SP1 MICHAEL JORDAN PSA 9,$99.99,"Sold Mar 14, 2026",Y,PSA,9,N,Y,$0.00,angelsintheoutfield23,New,https://www.ebay.com/itm/177891027437,https://i.ebayimg.com/images/g/pm4AAeSwkZxpnagN/s-l500.webp
1991 Upper Deck #SP1 Michael Jordan Chicago White Sox RC SP JA,$22.39,"Sold Mar 14, 2026",N,,,Y,N,$5.99,hobbyhouse23,New,https://www.ebay.com/itm/236674368243,https://i.ebayimg.com/images/g/1SgAAeSw2KtprKBJ/s-l500.webp
1991 Upper Deck Michael Jordan SP1 Short Print Insert PSA 10 GEM MT White Sox,$915.00,"Sold Mar 14, 2026",Y,PSA,10,Y,N,$5.62,jusken7219,New,https://www.ebay.com/itm/336464072221,https://i.ebayimg.com/images/g/c5cAAeSwE51pqOhm/s-l500.webp
1991 Upper Deck Michael Jordan Inserts #SP1 White Sox,$42.69,"Sold Mar 14, 2026",N,,,Y,N,$4.99,dcsports87,New,https://www.ebay.com/itm/377020711979,https://i.ebayimg.com/images/g/vjkAAeSwomBprtdG/s-l500.webp
1991 Upper Deck Michael Jordan Inserts #SP1 White Sox,$37.00,"Sold Mar 14, 2026",N,,,Y,N,$4.99,dcsports87,New,https://www.ebay.com/itm/127729140540,https://i.ebayimg.com/images/g/p30AAeSwFYZprtel/s-l500.webp
1991 Upper Deck - Short Print Michael Jordan #SP1 2,$13.50,"Sold Mar 14, 2026",N,,,Y,N,$5.20,minner27,New,https://www.ebay.com/itm/127718015315,https://i.ebayimg.com/images/g/N~wAAeSwr-tpqCKI/s-l500.webp
1991 Upper Deck - Short Print Michael Jordan #SP1 1,$16.68,"Sold Mar 14, 2026",N,,,Y,N,$5.20,minner27,New,https://www.ebay.com/itm/127718008763,https://i.ebayimg.com/images/g/O6MAAeSwDBBpqCHV/s-l500.webp
1991 Upper Deck- White Sox/ Bulls Star* Michael Jordan Card # SP1” Sharp Corners,$14.99,"Sold Mar 14, 2026",N,,,Y,N,$4.99,midun_52,New,https://www.ebay.com/itm/336468655017,https://i.ebayimg.com/images/g/DR4AAeSwcKNprM1c/s-l500.webp
1991 UPPER DECK SP1 MICHAEL JORDAN PSA 9,$98.00,"Sold Mar 14, 2026",Y,PSA,9,N,N,$5.20,byredfeather,New,https://www.ebay.com/itm/257405348235,https://i.ebayimg.com/images/g/DYQAAeSwNC1ptF8Y/s-l500.webp
1991 Upper Deck - Short Print Michael Jordan #SP1 PSA 6 EX-MT,$17.81,"Sold Mar 14, 2026",Y,PSA,6,Y,N,$5.20,swah51,New,https://www.ebay.com/itm/127725800772,https://i.ebayimg.com/images/g/Uy0AAeSw~2Rpnhqk/s-l500.webp
1991 Upper Deck - Short Print Michael Jordan #SP1,$19.51,"Sold Mar 14, 2026",N,,,Y,N,$1.32,firstclassbreaks,New,https://www.ebay.com/itm/206118843270,https://i.ebayimg.com/images/g/B-gAAeSwKFtprKjs/s-l500.webp
Michael Jordan 1991 Upper Deck #SP1 Short Print Baseball RC,$18.00,"Sold Mar 14, 2026",N,,,N,N,$5.00,kuuboom,New,https://www.ebay.com/itm/236685646615,https://i.ebayimg.com/images/g/1isAAeSwlYJptCpU/s-l500.webp
1991 Upper Deck - Short Print Michael Jordan #SP1,$19.99,"Sold Mar 14, 2026",N,,,N,N,$1.32,wallacecollectibles,New,https://www.ebay.com/itm/188138932061,https://i.ebayimg.com/images/g/L~8AAeSwOJBprzjQ/s-l500.webp
1991 UPPER DECK #SP1 MICHAEL JORDAN CHICAGO WHITE SOX MAJOR LEAGUE BAEBALL,$18.99,"Sold Mar 14, 2026",N,,,N,N,$4.00,magenta7,New,https://www.ebay.com/itm/318001273575,https://i.ebayimg.com/images/g/GfcAAeSw16NptOkv/s-l500.webp
1991 UPPER DECK SP1 MICHAEL JORDAN YOLO GRADE LOL WTF SP PSA 5 4716,$29.99,"Sold Mar 14, 2026",Y,PSA,5,N,N,$8.75,shortslabs,New,https://www.ebay.com/itm/257380512420,https://i.ebayimg.com/images/g/jS0AAeSweeRpoHQy/s-l500.webp
1991 Upper Deck #SP1 Michael Jordan SGC 9,$72.23,"Sold Mar 14, 2026",Y,SGC,9,Y,N,$5.45,thearpinmint,New,https://www.ebay.com/itm/336468286839,https://i.ebayimg.com/images/g/304AAeSw-RRprHFs/s-l500.webp
1991 Upper Deck Michael Jordan #SP1,$23.00,"Sold Mar 14, 2026",N,,,N,Y,$0.00,mikestorage,New,https://www.ebay.com/itm/287197841568,https://i.ebayimg.com/images/g/DlcAAeSwGvtpsKff/s-l500.webp
1991 Upper Deck Michael Jordan SP1 Chicago White Sox Short Print Insert,$20.00,"Sold Mar 14, 2026",N,,,Y,N,$5.52,coachrob,New,https://www.ebay.com/itm/157732663669,https://i.ebayimg.com/images/g/jiIAAeSwpcppowSZ/s-l500.webp
1991 Upper Deck - Short Print Michael Jordan #SP1,$35.00,"Sold Mar 14, 2026",N,,,N,Y,$5.07,gen7568,New,https://www.ebay.com/itm/187634857087,https://i.ebayimg.com/images/g/NMYAAeSwewRo5wAD/s-l500.webp
1991 Upper Deck #SP1 Michael Jordan,$24.00,"Sold Mar 14, 2026",N,,,N,Y,$0.00,tjd92780,New,https://www.ebay.com/itm/257392819982,https://i.ebayimg.com/images/g/hBcAAeSwUjNpqhlr/s-l500.webp
1991 Upper Deck Michael Jordan #SP1 PSA 6 EXMT: Baseball Rookie 🎯,$25.99,"Sold Mar 14, 2026",Y,PSA,6,N,Y,$5.00,titanhater32,New,https://www.ebay.com/itm/227206060116,https://i.ebayimg.com/images/g/UwwAAeSwZ0Vphj58/s-l500.webp
1991 Upper Deck - Short Print Michael Jordan #SP1,$25.00,"Sold Mar 14, 2026",N,,,N,N,$5.89,ryaab0,New,https://www.ebay.com/itm/298109314052,https://i.ebayimg.com/images/g/bU8AAeSw4JZpsOKL/s-l500.webp
1991 Upper Deck Michael Jordan SP1 Short Print Chicago White Sox Baseball,$25.00,"Sold Feb 12, 2026",N,,,N,N,$5.00,secfan1,New,https://www.ebay.com/itm/188024156979,https://i.ebayimg.com/images/g/FN4AAeSwlv9pguJg/s-l500.webp
1991 Upper Deck #SP1 Michael Jordan,$19.99,"Sold Mar 13, 2026",N,,,N,N,$1.50,colle9572,New,https://www.ebay.com/itm/287199309583,https://i.ebayimg.com/images/g/gMgAAeSwEG1ps28A/s-l500.webp
1991 Upper Deck Baseball #SP1 Michael Jordan SGC 8.5,$40.00,"Sold Mar 13, 2026",Y,SGC,8.5,N,N,$5.45,cutloosecardzandknives,New,https://www.ebay.com/itm/188000003231,https://i.ebayimg.com/images/g/fkAAAeSwGvNpeYKR/s-l500.webp
1991 Upper Deck #SP1 Michael Jordan Rookie SGC-8.5 NM-MT+,$45.00,"Sold Mar 13, 2026",Y,SGC,8.5,N,N,$5.00,mt9388,New,https://www.ebay.com/itm/225896352815,https://i.ebayimg.com/images/g/siwAAOSwPmtlDJmr/s-l500.webp
1991 UPPER DECK #SP1 MICHAEL JORDAN PSA 8,$37.00,"Sold Mar 13, 2026",Y,PSA,8,Y,N,$5.99,psa,New,https://www.ebay.com/itm/306804020363,https://i.ebayimg.com/images/g/LMkAAeSwGmhpqRjW/s-l500.webp
1991 Upper Deck #SP1 Michael Jordan Chicago White Sox RC SP JA,$24.47,"Sold Mar 13, 2026",N,,,Y,N,$5.99,hobbyhouse23,New,https://www.ebay.com/itm/236672895197,https://i.ebayimg.com/images/g/KF8AAeSwPsRpq2qR/s-l500.webp
1991 Upper Deck Short Print - Michael Jordan #SP1,$59.00,"Sold Mar 13, 2026",N,,,Y,N,$6.00,emkb_cards,New,https://www.ebay.com/itm/389717743205,https://i.ebayimg.com/images/g/4sYAAeSwtCRprhAn/s-l500.webp
Upper Deck 1991 Michael Jordan #SP1 Short Print Insert Chicago White Sox Card,$19.99,"Sold Mar 13, 2026",N,,,N,N,$5.00,diamondkings9,New,https://www.ebay.com/itm/358294481597,https://i.ebayimg.com/images/g/2GwAAeSwCzBpqxH5/s-l500.webp
1991 Upper Deck - Short Print Michael Jordan #SP1,$13.01,"Sold Mar 13, 2026",N,,,Y,N,$3.50,steelcurtaincards,New,https://www.ebay.com/itm/287189609301,https://i.ebayimg.com/images/g/rCwAAeSwoONprJJ6/s-l500.webp
1991 Upper Deck - Short Print Michael Jordan #SP1 Read,$18.00,"Sold Mar 13, 2026",N,,,N,N,$2.00,micha504335,New,https://www.ebay.com/itm/137123731695,https://i.ebayimg.com/images/g/uo8AAeSwD7RpsyRy/s-l500.webp
1991 Upper Deck Michael Jordan SP1 Short Print Insert Chicago White Sox,$24.50,"Sold Mar 13, 2026",N,,,Y,N,$2.00,mel_731592,New,https://www.ebay.com/itm/397672088196,https://i.ebayimg.com/images/g/SRUAAeSwUoRpp3JB/s-l500.webp
1991 Upper Deck - Michael Jordan #SP1,$40.00,"Sold Mar 13, 2026",N,,,Y,N,$5.20,jason13075,New,https://www.ebay.com/itm/206116705678,https://i.ebayimg.com/images/g/5vQAAeSwURJpq2BP/s-l500.webp
1991 Upper Deck - Short Print Michael Jordan #SP1,$19.99,"Sold Mar 13, 2026",N,,,N,N,$5.50,raindripduo-cards,New,https://www.ebay.com/itm/137119482082,https://i.ebayimg.com/images/g/UlYAAeSw9s1psgpN/s-l500.webp
Michael Jordan 1991 Upper Deck - Short Print #SP1 1st Baseball Card NM/MT,$22.50,"Sold Mar 13, 2026",N,,,Y,N,$0.00,mbhbas_75,New,https://www.ebay.com/itm/298095805984,https://i.ebayimg.com/images/g/BkQAAeSwD7Rpqzrv/s-l500.webp
Michael Jordan 1991 Upper Deck Baseball #SP1 Chicago White Sox Bulls GOAT,$24.99,"Sold Mar 13, 2026",N,,,N,Y,$5.70,jrcards92,New,https://www.ebay.com/itm/376988938004,https://i.ebayimg.com/images/g/YbIAAeSwAGppndl1/s-l500.webp
(2) 1991 Upper Deck Michael Jordan SP1 Short Print MINT Pack Fresh,$44.99,"Sold Mar 13, 2026",N,,,N,Y,$5.07,maremb42,New,https://www.ebay.com/itm/147163620648,https://i.ebayimg.com/images/g/RacAAeSwcxppMe1q/s-l500.webp
1991 Upper Deck #SP1 Michael Jordan psa 9 Mint HOF,$99.99,"Sold Mar 13, 2026",Y,PSA,9,N,N,$6.00,josh23,New,https://www.ebay.com/itm/236684088314,https://i.ebayimg.com/images/g/~noAAeSw8klps1rs/s-l500.webp
1991 Upper Deck - Short Print Michael Jordan #SP1,$26.00,"Sold Mar 13, 2026",N,,,N,Y,$5.20,,New,https://www.ebay.com/itm/366264321516,https://i.ebayimg.com/images/g/dlwAAeSw9s1psb~9/s-l500.webp
1991 Upper Deck SP1 Michael Jordan White Sox,$34.99,"Sold Mar 13, 2026",N,,,N,N,$6.00,bottom9th,New,https://www.ebay.com/itm/116502020900,https://i.ebayimg.com/images/g/DQAAAeSwoONppuWe/s-l500.webp
1991 Upper Deck Michael Jordan SHORT PRINT Baseball Rookie Card (no.SP1),$31.53,"Sold Mar 13, 2026",N,,,N,N,$19.66,card-junction-sportscards,New,https://www.ebay.com/itm/397441941107,https://i.ebayimg.com/images/g/ij8AAeSwfpRpUoHD/s-l500.webp
1991 Upper Deck Michael Jordan #SP1 Baseball Rookie PSA 6 White Sox Bulls E1,$29.99,"Sold Mar 13, 2026",Y,PSA,6,N,Y,$0.00,jadedstud,New,https://www.ebay.com/itm/188150430737,https://i.ebayimg.com/images/g/TPYAAeSwPa9pstOv/s-l500.webp
1991 UD #SP1 MICHAEL JORDAN PSA 9,$94.94,"Sold Mar 12, 2026",Y,PSA,9,N,N,$5.99,psa,New,https://www.ebay.com/itm/117068315487,https://i.ebayimg.com/images/g/03wAAeSwfaBpZ7px/s-l500.webp
1991 Upper Deck Short Print Michael Jordan #SP1 PSA 4 HOF,$29.99,"Sold Mar 12, 2026",Y,PSA,4,N,Y,$4.85,izapot0,New,https://www.ebay.com/itm/147174248026,https://i.ebayimg.com/images/g/iMkAAeSweSRpoKWr/s-l500.webp
1991 Upper Deck Michael Jordan SP1 Baseball Card PSA 4 VG-EX Rare Crossover 🔥,$26.99,"Sold Mar 12, 2026",Y,PSA,4,N,Y,$5.99,justiplatuka_0,New,https://www.ebay.com/itm/157624489176,https://i.ebayimg.com/images/g/pUQAAeSwUOJpeV0B/s-l500.webp
1991 Upper Deck - #SP1 Michael Jordan PSA 6,$23.99,"Sold Mar 12, 2026",Y,PSA,6,N,Y,$5.99,jeremsherma-51,New,https://www.ebay.com/itm/364697092550,https://i.ebayimg.com/images/g/YlEAAOSwh1tlsYw8/s-l500.webp
1991 UD #SP1 MICHAEL JORDAN PSA 7,$29.99,"Sold Mar 12, 2026",Y,PSA,7,N,N,$5.99,psa,New,https://www.ebay.com/itm/117059975154,https://i.ebayimg.com/images/g/sI8AAeSwzmFpoW6P/s-l500.webp
1991 UD #SP1 MICHAEL JORDAN PSA 9,$95.00,"Sold Mar 12, 2026",Y,PSA,9,N,N,$5.99,psa,New,https://www.ebay.com/itm/298115225611,https://i.ebayimg.com/images/g/K5QAAeSwnExpsvUJ/s-l500.webp
1991 UD #SP1 MICHAEL JORDAN PSA 5,$24.99,"Sold Mar 12, 2026",Y,PSA,5,N,Y,$5.99,psa,New,https://www.ebay.com/itm/298115584196,https://i.ebayimg.com/images/g/KkAAAeSw-AJpswwu/s-l500.webp
1991 UD #SP1 MICHAEL JORDAN PSA 6,$29.99,"Sold Mar 12, 2026",Y,PSA,6,N,N,$5.99,psa,New,https://www.ebay.com/itm/306818339820,https://i.ebayimg.com/images/g/swsAAeSw4h1ps0GQ/s-l500.webp
